fieldbeat_task_id,task_type,state,priority,client_key,created_at,updated_at
541,CORRECTIVA PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT||TORRE MÉDICA - RANCAGUA,2020-01-07T16:22:54.559Z,2020-01-09T14:28:09.901Z
542,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2020-01-08T15:47:29.429Z,2020-01-08T15:56:40.870Z
543,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2020-01-09T11:16:28.285Z,2020-01-09T13:42:17.079Z
546,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2020-01-10T17:53:08.659Z,2020-01-13T12:15:59.080Z
547,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-01-13T11:37:51.707Z,2020-01-13T12:49:56.111Z
549,ASISTENCIA REMOTA,FINISHED,2,FIELD_BEAT_CLIENT||UC CHRISTUS - CECA,2020-01-15T00:06:57.289Z,2020-01-15T00:12:01.654Z
522,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2019-12-24T12:08:16.231Z,2019-12-24T12:13:16.283Z
523,REQUERIMIENTO DEL CLIENTE,SCHEDULED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2019-12-24T13:13:32.260Z,2019-12-24T13:13:32.260Z
524,REQUERIMIENTO DEL CLIENTE,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2019-12-24T13:15:38.963Z,2019-12-24T13:36:53.102Z
525,ASISTENCIA REMOTA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2019-12-24T21:21:27.759Z,2019-12-26T10:37:56.927Z
526,,ARCHIVED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2019-12-26T11:38:15.055Z,2020-01-06T11:42:18.054Z
532,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2019-12-27T12:22:29.283Z,2019-12-27T12:27:58.751Z
533,INSTALACION - INTEGRACION,FINISHED,2,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,2019-12-27T12:42:10.410Z,2020-01-09T14:11:35.988Z
550,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-01-15T19:03:02.241Z,2020-01-15T20:28:50.074Z
551,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,2020-01-15T20:46:53.318Z,2020-01-15T20:56:56.927Z
554,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-01-18T18:33:03.846Z,2020-01-18T20:29:13.978Z
555,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-01-18T18:43:47.195Z,2020-01-18T20:26:02.981Z
556,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||UC CHRISTUS - CECA,2020-01-20T19:54:06.262Z,2020-01-20T20:08:34.342Z
557,ASISTENCIA REMOTA,FINISHED,2,FIELD_BEAT_CLIENT||CLÍNICA ALEMANA DE TEMUCO,2020-01-21T15:28:22.130Z,2020-01-21T15:57:05.166Z
558,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-01-23T16:15:31.089Z,2020-01-23T16:26:38.504Z
559,CORRECTIVA PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT||CLÍNICA SANATORIO ALEMÁN (ONCORAD),2020-01-24T14:10:27.199Z,2020-01-24T21:12:01.190Z
560,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2020-01-24T18:47:57.727Z,2020-01-27T13:12:57.778Z
561,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-01-25T12:23:58.774Z,2020-01-27T11:11:12.828Z
562,CORRECTIVA NO PROGRAMADA,FINISHED,1,FIELD_BEAT_CLIENT||CLÍNICA SANATORIO ALEMÁN (ONCORAD),2020-01-27T14:45:02.123Z,2020-01-27T22:08:04.824Z
563,ASISTENCIA REMOTA,FINISHED,2,FIELD_BEAT_CLIENT||CLÍNICA SANATORIO ALEMÁN (ONCORAD),2020-01-27T14:45:41.909Z,2020-01-27T22:07:50.309Z
564,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-01-27T18:52:48.101Z,2020-01-27T19:04:14.466Z
565,ASISTENCIA REMOTA,FINISHED,2,FIELD_BEAT_CLIENT||INRAD,2020-01-27T19:37:06.706Z,2020-01-27T19:51:52.585Z
566,REQUERIMIENTO DEL CLIENTE,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-01-27T19:56:08.670Z,2020-01-27T20:13:30.115Z
567,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,2020-01-28T11:51:27.114Z,2020-01-28T12:00:15.731Z
568,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,2020-01-28T18:48:31.680Z,2020-01-28T19:58:16.787Z
570,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-01-28T20:54:04.507Z,2020-01-28T21:05:58.942Z
571,REQUERIMIENTO DEL CLIENTE,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-01-29T12:32:03.277Z,2020-01-29T13:10:19.633Z
572,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-01-29T13:12:26.089Z,2020-01-29T13:22:39.376Z
573,CORRECTIVA NO PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT||CLÍNICA SANATORIO ALEMÁN (ONCORAD),2020-01-31T19:11:36.668Z,2020-02-01T13:54:58.750Z
574,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-02-01T01:00:50.613Z,2020-02-01T01:08:05.930Z
575,REQUERIMIENTO DEL CLIENTE,ARCHIVED,2,FIELD_BEAT_CLIENT||CLÍNICA SANATORIO ALEMÁN (ONCORAD),2020-02-01T14:13:12.614Z,2020-02-10T12:08:47.310Z
576,REQUERIMIENTO DEL CLIENTE,FINISHED,2,FIELD_BEAT_CLIENT||CLÍNICA SANATORIO ALEMÁN (ONCORAD),2020-02-01T14:15:06.444Z,2020-02-01T14:17:41.043Z
577,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-02-03T11:34:39.002Z,2020-02-03T11:39:19.450Z
578,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-02-03T13:09:07.940Z,2020-02-03T13:22:39.554Z
579,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2020-02-06T12:21:50.305Z,2020-02-06T12:35:30.607Z
584,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2020-02-10T12:16:19.796Z,2020-02-15T18:52:53.920Z
585,ASISTENCIA REMOTA,FINISHED,2,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2020-02-11T19:10:25.641Z,2020-02-11T19:37:25.909Z
586,ASISTENCIA REMOTA,FINISHED,2,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2020-02-11T19:13:34.336Z,2020-02-11T19:45:16.582Z
587,ASISTENCIA REMOTA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2020-02-11T23:48:20.899Z,2020-02-12T00:05:01.131Z
588,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2020-02-13T16:07:57.018Z,2020-02-13T18:35:31.675Z
589,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-02-14T13:42:58.048Z,2020-02-14T13:52:14.394Z
599,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-02-22T17:40:37.996Z,2020-02-22T17:59:28.793Z
600,CORRECTIVA PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT||INRAD,2020-02-24T14:37:47.661Z,2020-02-24T16:22:45.381Z
601,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||CLÍNICA ALEMANA DE TEMUCO,2020-02-27T14:10:29.510Z,2020-02-27T14:30:03.335Z
602,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||CLÍNICA ALEMANA DE TEMUCO,2020-02-27T14:12:33.047Z,2020-02-27T14:29:48.289Z
580,ASISTENCIA REMOTA,FINISHED,3,FIELD_BEAT_CLIENT||CLÍNICA ALEMANA DE TEMUCO,2020-02-07T13:13:31.527Z,2020-02-07T13:25:00.125Z
581,ASISTENCIA REMOTA,FINISHED,2,FIELD_BEAT_CLIENT||CLÍNICA ALEMANA DE TEMUCO,2020-02-07T16:16:13.257Z,2020-02-07T16:24:04.960Z
582,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,2020-02-07T17:12:42.419Z,2020-02-07T17:23:34.868Z
583,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2020-02-10T12:14:51.260Z,2020-02-15T18:52:11.659Z
590,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),2020-02-17T13:04:50.635Z,2020-02-17T13:30:21.279Z
591,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-02-18T10:15:54.929Z,2020-02-18T14:51:59.918Z
592,REQUERIMIENTO DEL CLIENTE,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-02-18T14:11:30.373Z,2020-02-18T14:51:45.617Z
593,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-02-18T14:24:32.555Z,2020-02-18T14:51:54.613Z
594,ASISTENCIA REMOTA,FINISHED,2,FIELD_BEAT_CLIENT||ACME,2020-02-19T12:04:18.756Z,2020-02-19T12:05:00.900Z
595,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-02-20T15:55:13.611Z,2020-02-20T16:05:29.171Z
596,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2020-02-21T12:27:21.040Z,2020-02-21T22:10:06.283Z
597,CORRECTIVA PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT||CLÍNICA SANATORIO ALEMÁN (ONCORAD),2020-02-21T12:47:29.651Z,2020-02-21T12:59:17.098Z
598,CORRECTIVA PROGRAMADA,ARCHIVED,2,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,2020-02-21T17:46:18.638Z,2020-08-12T02:02:28.750Z
603,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-02-28T16:14:04.686Z,2020-02-28T16:41:20.776Z
604,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-03-02T10:11:13.724Z,2020-03-04T15:27:39.533Z
605,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-03-02T10:12:45.309Z,2020-03-04T20:02:45.507Z
606,CORRECTIVA NO PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT||UC CHRISTUS - CECA,2020-03-06T12:41:08.656Z,2020-03-06T12:51:51.075Z
607,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2020-03-07T15:52:12.242Z,2020-03-07T16:04:24.606Z
608,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2020-03-09T10:52:21.452Z,2020-03-09T11:07:57.240Z
609,REQUERIMIENTO DEL CLIENTE,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-03-09T15:23:46.991Z,2020-03-09T16:03:14.475Z
610,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-03-11T16:38:20.559Z,2020-03-14T20:58:39.454Z
614,PREVENTIVA PROGRAMADA,ARCHIVED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2020-03-11T16:51:26.157Z,2022-01-25T19:56:13.879Z
615,PREVENTIVA PROGRAMADA,ARCHIVED,2,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2020-03-11T16:52:51.268Z,2020-06-02T15:37:55.678Z
611,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2020-03-11T16:39:56.194Z,2020-03-13T21:28:47.133Z
612,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.607.901-8|SERVICIO DE SALUD DE MAGALLANES,2020-03-11T16:41:02.371Z,2020-03-16T15:45:07.166Z
613,PREVENTIVA PROGRAMADA,ARCHIVED,2,FIELD_BEAT_CLIENT|96.606.750-0|CLÍNICA ALEMANA DE TEMUCO,2020-03-11T16:42:07.923Z,2020-07-20T18:15:05.129Z
616,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,2020-03-12T18:06:02.391Z,2020-03-12T18:08:49.746Z
617,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||ACME,2020-03-17T17:55:58.875Z,2020-03-17T18:33:17.489Z
618,ASISTENCIA REMOTA,FINISHED,2,FIELD_BEAT_CLIENT|76.105.383-3|TORRE MÉDICA - RANCAGUA,2020-03-18T12:18:39.839Z,2020-03-20T16:18:55.609Z
619,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2020-03-18T16:36:59.164Z,2020-03-18T20:02:31.026Z
620,ASISTENCIA REMOTA,FINISHED,3,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),2020-03-21T15:01:01.190Z,2020-03-21T15:12:26.322Z
621,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-03-21T18:14:32.092Z,2020-03-21T19:02:23.081Z
623,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-03-22T22:59:56.577Z,2020-03-22T23:07:43.216Z
624,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2020-03-23T10:26:48.851Z,2020-03-25T00:25:24.440Z
625,ASISTENCIA REMOTA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-03-23T17:21:41.229Z,2020-03-23T17:33:32.888Z
626,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||SERVICIO DE SALUD DE MAGALLANES,2020-03-23T19:28:53.230Z,2020-03-23T19:35:14.446Z
627,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),2020-03-24T17:44:31.189Z,2020-03-24T17:57:49.692Z
628,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||UC CHRISTUS - CECA,2020-03-26T16:28:08.720Z,2020-03-26T16:34:18.023Z
633,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2020-03-31T19:59:47.398Z,2020-03-31T21:34:25.827Z
634,CORRECTIVA PROGRAMADA,SCHEDULED,3,FIELD_BEAT_CLIENT||CLÍNICA SANATORIO ALEMÁN (ONCORAD),2020-04-01T12:34:45.586Z,2020-04-01T12:34:45.586Z
635,CORRECTIVA PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT||CLÍNICA SANATORIO ALEMÁN (ONCORAD),2020-04-01T12:37:19.480Z,2020-04-01T12:48:20.721Z
636,ASISTENCIA REMOTA,FINISHED,2,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,2020-04-03T15:14:11.366Z,2020-04-03T15:19:23.022Z
637,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||UC CHRISTUS - CECA,2020-04-04T13:47:19.692Z,2020-04-04T19:12:18.012Z
638,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||UC CHRISTUS - CECA,2020-04-04T17:42:43.607Z,2020-04-04T19:06:34.667Z
639,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,2020-04-05T13:36:00.348Z,2020-04-05T16:01:55.172Z
640,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),2020-04-05T21:30:51.610Z,2020-04-05T21:40:18.148Z
641,CORRECTIVA PROGRAMADA,ARCHIVED,3,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-04-14T20:21:57.167Z,2020-04-14T22:07:53.385Z
643,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-04-17T21:30:36.434Z,2020-04-18T14:25:37.502Z
644,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2020-04-18T16:33:54.069Z,2020-04-18T18:19:36.349Z
645,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),2020-04-20T13:07:46.495Z,2020-04-20T13:15:30.089Z
646,ASISTENCIA REMOTA,FINISHED,2,FIELD_BEAT_CLIENT||INRAD,2020-04-20T17:36:51.582Z,2020-04-20T17:49:25.714Z
647,ASISTENCIA REMOTA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-04-20T21:14:08.773Z,2020-04-20T21:31:54.416Z
648,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-04-23T15:54:08.011Z,2020-04-23T16:37:15.327Z
649,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-04-23T15:57:32.126Z,2020-04-23T16:41:22.400Z
650,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2020-04-27T20:52:24.437Z,2020-04-29T00:26:39.393Z
651,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||RADIO NUCLEAR,2020-05-04T20:16:05.765Z,2020-05-04T21:03:48.783Z
629,CORRECTIVA NO PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,2020-03-31T12:13:08.583Z,2020-03-31T12:33:51.864Z
630,CORRECTIVA NO PROGRAMADA,ARCHIVED,2,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,2020-03-31T12:35:59.975Z,2020-07-24T19:12:19.373Z
631,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,2020-03-31T12:36:57.662Z,2020-03-31T12:47:43.771Z
632,CORRECTIVA NO PROGRAMADA,ARCHIVED,2,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,2020-03-31T12:54:45.094Z,2020-12-11T21:40:37.526Z
642,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-04-14T21:12:09.023Z,2020-04-14T22:01:58.908Z
652,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2020-05-07T15:01:55.384Z,2020-05-07T15:11:13.327Z
653,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2020-05-07T15:13:08.854Z,2020-05-07T15:35:03.053Z
670,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-06-03T17:08:12.543Z,2020-06-03T22:54:37.170Z
671,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-06-03T17:16:06.237Z,2020-06-03T22:57:25.916Z
672,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||SERVICIO DE SALUD DE MAGALLANES,2020-06-04T12:07:31.519Z,2020-06-04T12:27:35.589Z
673,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2020-06-05T19:15:59.865Z,2020-06-05T20:02:21.270Z
674,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||UC CHRISTUS - CECA,2020-06-05T20:16:21.785Z,2020-06-05T23:48:52.917Z
675,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-06-06T14:24:07.472Z,2020-06-06T14:35:44.649Z
676,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-06-07T21:02:18.243Z,2020-06-07T21:13:15.153Z
677,CORRECTIVA NO PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),2020-06-09T13:25:22.552Z,2020-06-09T20:08:48.514Z
678,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|76.105.383-3|TORRE MÉDICA - RANCAGUA,2020-06-09T16:06:56.213Z,2020-06-09T16:16:08.569Z
654,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,2020-05-07T18:38:13.233Z,2020-05-08T20:16:36.156Z
655,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-05-16T13:00:09.112Z,2020-05-16T21:24:30.777Z
656,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2020-05-17T18:08:47.934Z,2020-05-17T18:22:41.022Z
657,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||UC CHRISTUS - CECA,2020-05-17T18:47:18.218Z,2020-05-18T13:29:00.017Z
658,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),2020-05-18T13:23:05.512Z,2020-05-18T13:34:44.562Z
659,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),2020-05-18T13:29:10.366Z,2020-05-18T17:58:27.925Z
660,CORRECTIVA NO PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT||UC CHRISTUS - CECA,2020-05-20T15:59:16.607Z,2020-05-20T16:12:50.304Z
661,ASISTENCIA REMOTA,SCHEDULED,2,FIELD_BEAT_CLIENT||ACME,2020-05-20T20:31:19.737Z,2020-05-20T20:32:40.333Z
662,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),2020-05-21T01:39:02.933Z,2020-05-28T14:25:21.861Z
663,CORRECTIVA PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT||CLÍNICA ALEMANA DE TEMUCO,2020-05-26T14:32:50.700Z,2020-05-27T22:48:22.099Z
664,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,2020-05-27T14:30:13.728Z,2020-05-27T14:44:22.443Z
665,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||SERVICIO DE SALUD DE MAGALLANES,2020-05-29T15:11:17.747Z,2020-06-04T18:58:42.227Z
666,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2020-06-01T13:25:02.318Z,2020-06-01T18:38:40.893Z
667,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||CLÍNICA SANATORIO ALEMÁN (ONCORAD),2020-06-01T16:11:03.287Z,2020-06-02T13:46:31.491Z
