bridge_id,zendesk_ticket_id,fieldbeat_task_id,link_method,confidence,created_at
0000|1741,0000,1741,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0000|1742,0000,1742,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0000|1747,0000,1747,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0000|1748,0000,1748,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0000|1749,0000,1749,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
307865|1751,307865,1751,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
777777|1752,777777,1752,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0000|1754,0000,1754,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0000|1756,0000,1756,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0000|1757,0000,1757,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
409561|1758,409561,1758,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0000|1763,0000,1763,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
883797|1764,883797,1764,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
444689|1767,444689,1767,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0000|1768,0000,1768,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
287369|1770,287369,1770,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
456444|1771,456444,1771,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
793080|1772,793080,1772,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
904418|1774,904418,1774,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
9999|1778,9999,1778,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
00001|1780,00001,1780,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
000000|1781,000000,1781,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
428746|1783,428746,1783,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
136342|1784,136342,1784,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
942847|1785,942847,1785,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
000|1788,000,1788,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0001|1789,0001,1789,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0001|1792,0001,1792,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
642619|1793,642619,1793,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
777777|1795,777777,1795,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
391499|1796,391499,1796,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
856787|1797,856787,1797,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
777777|1799,777777,1799,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
260481|1801,260481,1801,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
837833|1802,837833,1802,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
323448|1803,323448,1803,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
893689|1804,893689,1804,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0101|1806,0101,1806,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
777777|1807,777777,1807,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0000|1808,0000,1808,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
916830|1809,916830,1809,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0101|1810,0101,1810,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
513749|1815,513749,1815,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
9999|1818,9999,1818,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
00001|1819,00001,1819,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0000|1822,0000,1822,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
158251|1825,158251,1825,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
777777|1828,777777,1828,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
9999|1829,9999,1829,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
9999|1841,9999,1841,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
555|1842,555,1842,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
777777|1853,777777,1853,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
534360|1855,534360,1855,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
866043|1859,866043,1859,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
596917|1861,596917,1861,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
387287|1862,387287,1862,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
9999|1872,9999,1872,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
9999|1873,9999,1873,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
154919|1874,154919,1874,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0000|1875,0000,1875,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
165181|1876,165181,1876,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
777777|1878,777777,1878,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
777777|1879,777777,1879,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
566974|1882,566974,1882,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
777777|1883,777777,1883,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0101|1885,0101,1885,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
45|1891,45,1891,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
45|1893,45,1893,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0000|1894,0000,1894,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
693481|1895,693481,1895,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
777777|1900,777777,1900,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
9999|1902,9999,1902,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
455697|1903,455697,1903,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
603295|1906,603295,1906,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
544858|1907,544858,1907,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
001|1908,001,1908,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
506915|1909,506915,1909,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
985059|1910,985059,1910,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
910599|1913,910599,1913,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
234313|1915,234313,1915,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0000|1918,0000,1918,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0000|1919,0000,1919,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
9999|1920,9999,1920,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
568581|1922,568581,1922,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0000|1924,0000,1924,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
370556|1925,370556,1925,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
777777|1927,777777,1927,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
777777|1928,777777,1928,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
225444|1929,225444,1929,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0000|1930,0000,1930,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
123178|1932,123178,1932,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0101|1935,0101,1935,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
577218|1938,577218,1938,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
399072|1939,399072,1939,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
777777|1940,777777,1940,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
777777|1941,777777,1941,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
436837|1944,436837,1944,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
305630|1948,305630,1948,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0000|1949,0000,1949,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
9999|1950,9999,1950,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
356875|1952,356875,1952,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
720791|1954,720791,1954,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
502288|1956,502288,1956,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
752135|1957,752135,1957,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
752135|1958,752135,1958,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
00000|1959,00000,1959,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
764750|1961,764750,1961,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
292755|1963,292755,1963,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0000|1964,0000,1964,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
533300|1966,533300,1966,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
577218|1967,577218,1967,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
9999|1969,9999,1969,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
9999|1972,9999,1972,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
601281|1975,601281,1975,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0000|1979,0000,1979,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
5911410869292|1981,5911410869292,1981,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
439377|1983,439377,1983,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
777777|1987,777777,1987,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
407168|1992,407168,1992,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0000|1999,0000,1999,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
535606|2002,535606,2002,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
777777|2004,777777,2004,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
777777|2005,777777,2005,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
132133|2006,132133,2006,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
450927|2007,450927,2007,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
452861|2009,452861,2009,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0000|2011,0000,2011,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
798676|2012,798676,2012,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
503067|2013,503067,2013,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
691983|2014,691983,2014,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
529099|2016,529099,2016,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
526627|2017,526627,2017,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
789203|2021,789203,2021,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0000|2023,0000,2023,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
555067|2027,555067,2027,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
777777|2028,777777,2028,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
7777|2034,7777,2034,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
886981|2039,886981,2039,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
622075|2045,622075,2045,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
761642|2046,761642,2046,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
777777|2049,777777,2049,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
777777|2050,777777,2050,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
9999|2051,9999,2051,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
9999|2053,9999,2053,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
9999|2055,9999,2055,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
914690|2058,914690,2058,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
9999|2059,9999,2059,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
9999|2061,9999,2061,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
9999|2069,9999,2069,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0101|2071,0101,2071,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
746842|2072,746842,2072,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
178099|2073,178099,2073,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
674658|2078,674658,2078,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
9999|2079,9999,2079,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
9999|2080,9999,2080,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
468508|2081,468508,2081,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0101|2083,0101,2083,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
529724|2087,529724,2087,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
743842|2088,743842,2088,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0101|2089,0101,2089,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
633009|2091,633009,2091,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
468508|2092,468508,2092,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
127990|2093,127990,2093,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0101|2094,0101,2094,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
888306|2095,888306,2095,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
968564|2104,968564,2104,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
914690|2108,914690,2108,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
716324|2109,716324,2109,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
568581|2113,568581,2113,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
129036|2119,129036,2119,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
191139|2121,191139,2121,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
115048|2122,115048,2122,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
432011|2124,432011,2124,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0101|2133,0101,2133,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
0101|2134,0101,2134,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
823784|2135,823784,2135,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
758700|2139,758700,2139,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
777777|2143,777777,2143,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
107185|2150,107185,2150,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
816664|2157,816664,2157,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
888306|2159,888306,2159,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
9999|2160,9999,2160,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
381608|2168,381608,2168,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
240610|2169,240610,2169,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
303706|2173,303706,2173,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
561750|2183,561750,2183,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
998343|2184,998343,2184,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
905198|2185,905198,2185,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
885291|2186,885291,2186,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
381608|2191,381608,2191,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
163167|2192,163167,2192,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
670601|2193,670601,2193,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
888306|2197,888306,2197,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
808156|2200,808156,2200,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
560333|2205,560333,2205,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
210522|2213,210522,2213,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
593101|2214,593101,2214,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
210522|2215,210522,2215,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
252179|2216,252179,2216,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
566921|2217,566921,2217,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
775465|2218,775465,2218,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
998584|2223,998584,2223,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
301318|2224,301318,2224,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
125896|2230,125896,2230,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
737478|2232,737478,2232,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
979673|2237,979673,2237,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
183512|2240,183512,2240,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
257565|2245,257565,2245,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
989244|2248,989244,2248,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
914691|2250,914691,2250,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
823784|2254,823784,2254,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
859491|2257,859491,2257,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
9999|2261,9999,2261,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
477229|2262,477229,2262,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
454944|2263,454944,2263,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
448046|2269,448046,2269,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
522766|2270,522766,2270,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
151048|2271,151048,2271,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
813919|2277,813919,2277,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
375568|2280,375568,2280,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
582497|2281,582497,2281,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
246753|2282,246753,2282,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
9999|2283,9999,2283,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
823784|2284,823784,2284,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
142719|2288,142719,2288,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
936823|2292,936823,2292,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
719390|2295,719390,2295,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
555|2313,555,2313,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
362745|2314,362745,2314,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
281588|2319,281588,2319,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
868853|2339,868853,2339,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
709670|5290,709670,5290,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
603315|5291,603315,5291,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
177629|2349,177629,2349,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
603315|2350,603315,2350,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
904316|2352,904316,2352,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
42|2354,42,2354,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
256105|2359,256105,2359,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
823383|2372,823383,2372,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
68|2379,68,2379,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
45|2384,45,2384,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
90|2389,90,2389,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
45|2390,45,2390,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
93|2394,93,2394,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
823383|2395,823383,2395,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
958224|2403,958224,2403,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
70|2408,70,2408,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
721393|2411,721393,2411,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
668704|2418,668704,2418,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
764386|2419,764386,2419,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
45|2420,45,2420,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
9999|2433,9999,2433,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
394156|2437,394156,2437,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
173501|2438,173501,2438,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
42|2439,42,2439,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
38|2441,38,2441,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
144|2442,144,2442,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
143|2443,143,2443,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
133|2448,133,2448,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
128|2455,128,2455,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
159|2458,159,2458,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
711824|2460,711824,2460,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
148|2464,148,2464,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
168|2466,168,2466,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
168|2467,168,2467,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
170|2468,170,2468,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
180|2472,180,2472,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
173|2474,173,2474,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
181|2475,181,2475,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
184|2477,184,2477,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
455550|2478,455550,2478,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
181|2482,181,2482,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
198|2483,198,2483,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
194|2485,194,2485,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
199|2486,199,2486,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
42|2490,42,2490,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
194|2491,194,2491,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
211|2492,211,2492,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
209|2494,209,2494,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
175|2500,175,2500,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
214|2501,214,2501,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
210|2504,210,2504,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
217|2505,217,2505,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
223|2508,223,2508,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
132|2509,132,2509,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
234|2513,234,2513,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
238|2514,238,2514,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
236|2516,236,2516,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
227|2517,227,2517,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
227|2518,227,2518,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
227|2527,227,2527,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
251|2528,251,2528,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
217|2531,217,2531,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
248|2532,248,2532,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
262|2536,262,2536,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
258|2537,258,2537,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
163562|2539,163562,2539,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
264|2544,264,2544,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
265|2545,265,2545,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
279|2547,279,2547,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
247|2551,247,2551,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
175|2554,175,2554,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
172|2555,172,2555,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
288|2556,288,2556,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
301|2564,301,2564,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
323|2566,323,2566,fieldbeat_report_ticket_number,1,2026-08-06T07:10:55.306Z
