bridge_id,missing_zendesk_ticket_id,fieldbeat_task_id,task_type,state,client_key,created_at,link_method
0|3417,0,3417,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2025-12-04T19:56:08.720Z,fieldbeat_report_ticket_number
9726|3421,9726,3421,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.746.730-3|RADIO ONCOLOGÍA DEL SUR,2025-12-05T20:51:20.875Z,fieldbeat_report_ticket_number
938|3427,938,3427,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.746.730-3|RADIO ONCOLOGÍA DEL SUR,2025-12-12T12:34:03.007Z,fieldbeat_report_ticket_number
9753|3434,9753,3434,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2025-12-15T19:37:14.979Z,fieldbeat_report_ticket_number
9758|3436,9758,3436,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2025-12-17T17:09:32.535Z,fieldbeat_report_ticket_number
9731|3444,9731,3444,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2025-12-26T21:14:47.032Z,fieldbeat_report_ticket_number
9790|3452,9790,3452,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2026-01-05T12:35:53.048Z,fieldbeat_report_ticket_number
9789|3454,9789,3454,CORRECTIVA PROGRAMADA V2,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2026-01-05T19:01:41.030Z,fieldbeat_report_ticket_number
9793|3455,9793,3455,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2026-01-05T20:40:49.991Z,fieldbeat_report_ticket_number
9694|3456,9694,3456,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,2026-01-06T21:16:44.483Z,fieldbeat_report_ticket_number
9790|3458,9790,3458,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2026-01-08T20:29:59.245Z,fieldbeat_report_ticket_number
9806|3462,9806,3462,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2026-01-13T21:55:43.541Z,fieldbeat_report_ticket_number
9810|3463,9810,3463,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2026-01-14T20:09:08.567Z,fieldbeat_report_ticket_number
9813|3464,9813,3464,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2026-01-15T00:40:22.647Z,fieldbeat_report_ticket_number
9754|3472,9754,3472,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2026-01-16T22:53:12.064Z,fieldbeat_report_ticket_number
9819|3483,9819,3483,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2026-01-21T23:32:37.170Z,fieldbeat_report_ticket_number
9835|3485,9835,3485,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2026-01-23T23:04:50.116Z,fieldbeat_report_ticket_number
9819|3486,9819,3486,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2026-01-24T16:03:58.671Z,fieldbeat_report_ticket_number
9784|3492,9784,3492,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2026-01-27T19:35:31.441Z,fieldbeat_report_ticket_number
9833|3495,9833,3495,CORRECTIVA PROGRAMADA V2,FINISHED,FIELD_BEAT_CLIENT|76.746.730-3|RADIO ONCOLOGÍA DEL SUR,2026-01-27T21:11:06.665Z,fieldbeat_report_ticket_number
9867|3496,9867,3496,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2026-01-27T21:21:49.285Z,fieldbeat_report_ticket_number
9731|3497,9731,3497,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2026-01-27T21:42:05.631Z,fieldbeat_report_ticket_number
9852|3499,9852,3499,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2026-01-28T22:26:43.675Z,fieldbeat_report_ticket_number
9858|3503,9858,3503,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,2026-01-29T15:18:44.709Z,fieldbeat_report_ticket_number
9855|3505,9855,3505,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,2026-01-29T18:16:38.838Z,fieldbeat_report_ticket_number
9429|3506,9429,3506,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2026-01-30T14:58:36.774Z,fieldbeat_report_ticket_number
9859|3507,9859,3507,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2026-01-30T23:46:00.571Z,fieldbeat_report_ticket_number
9864|3512,9864,3512,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2026-02-03T02:16:00.955Z,fieldbeat_report_ticket_number
9864|3514,9864,3514,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2026-02-03T19:52:22.082Z,fieldbeat_report_ticket_number
9883|3524,9883,3524,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2026-02-09T13:18:34.196Z,fieldbeat_report_ticket_number
9884|3525,9884,3525,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2026-02-09T17:01:49.957Z,fieldbeat_report_ticket_number
9882|3526,9882,3526,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2026-02-09T20:30:34.535Z,fieldbeat_report_ticket_number
9866|3528,9866,3528,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2026-02-10T21:32:20.613Z,fieldbeat_report_ticket_number
9888|3529,9888,3529,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT||SERVICIO DE SALUD DE MAGALLANES,2026-02-11T11:47:13.014Z,fieldbeat_report_ticket_number
9871|3530,9871,3530,CORRECTIVA PROGRAMADA V2,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2026-02-11T16:35:26.785Z,fieldbeat_report_ticket_number
9894|3531,9894,3531,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT||SERVICIO DE SALUD DE MAGALLANES,2026-02-11T19:02:25.807Z,fieldbeat_report_ticket_number
9901|3535,9901,3535,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2026-02-13T17:13:56.593Z,fieldbeat_report_ticket_number
9911|3540,9911,3540,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2026-02-18T14:18:00.887Z,fieldbeat_report_ticket_number
9913|3542,9913,3542,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2026-02-19T09:36:26.023Z,fieldbeat_report_ticket_number
0000000|3547,0000000,3547,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70.377.400-8|FUNDACION ARTURO LOPEZ PEREZ,2025-07-07T23:01:03.310Z,fieldbeat_report_ticket_number
9898|3550,9898,3550,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2026-02-23T23:43:56.504Z,fieldbeat_report_ticket_number
9923|3552,9923,3552,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2026-02-25T20:10:31.947Z,fieldbeat_report_ticket_number
9924|3555,9924,3555,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2026-02-26T21:09:35.272Z,fieldbeat_report_ticket_number
9926|3556,9926,3556,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2026-02-27T17:09:16.777Z,fieldbeat_report_ticket_number
9934|3562,9934,3562,,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2026-03-03T11:35:50.685Z,fieldbeat_report_ticket_number
9793|3564,9793,3564,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2026-03-04T14:21:07.336Z,fieldbeat_report_ticket_number
9919|3569,9919,3569,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2026-03-05T16:31:27.164Z,fieldbeat_report_ticket_number
9947|3570,9947,3570,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2026-03-06T00:26:32.340Z,fieldbeat_report_ticket_number
9947|3572,9947,3572,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2026-03-06T14:08:18.858Z,fieldbeat_report_ticket_number
9938|3574,9938,3574,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2026-03-06T21:46:18.126Z,fieldbeat_report_ticket_number
9916|3575,9916,3575,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2026-03-07T16:37:08.357Z,fieldbeat_report_ticket_number
9919|3579,9919,3579,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.746.730-3|RADIO ONCOLOGÍA DEL SUR,2026-03-09T12:01:16.238Z,fieldbeat_report_ticket_number
9971|3587,9971,3587,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2026-03-12T02:37:22.130Z,fieldbeat_report_ticket_number
9825|3588,9825,3588,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2026-03-12T19:36:30.216Z,fieldbeat_report_ticket_number
9967|3597,9967,3597,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2026-03-19T17:49:27.221Z,fieldbeat_report_ticket_number
9951|3598,9951,3598,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2026-03-19T22:59:05.846Z,fieldbeat_report_ticket_number
9984|3601,9984,3601,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2026-03-21T00:41:38.092Z,fieldbeat_report_ticket_number
9826|3602,9826,3602,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2026-03-21T01:04:51.159Z,fieldbeat_report_ticket_number
9951|3605,9951,3605,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2026-03-23T23:10:38.488Z,fieldbeat_report_ticket_number
9988|3606,9988,3606,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2026-03-24T11:39:49.702Z,fieldbeat_report_ticket_number
9825|3609,9825,3609,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|70.377.400-8|FUNDACION ARTURO LOPEZ PEREZ,2026-03-25T20:49:36.477Z,fieldbeat_report_ticket_number
9997|3611,9997,3611,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2026-03-26T17:00:24.687Z,fieldbeat_report_ticket_number
9997|3617,9997,3617,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2026-03-27T12:05:46.706Z,fieldbeat_report_ticket_number
9945|3620,9945,3620,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2026-03-27T16:28:03.452Z,fieldbeat_report_ticket_number
9947|3621,9947,3621,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2026-03-27T19:04:43.508Z,fieldbeat_report_ticket_number
9969|3622,9969,3622,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2026-03-27T20:47:21.354Z,fieldbeat_report_ticket_number
0000|3627,0000,3627,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.607.901-8|SERVICIO DE SALUD DE MAGALLANES,2026-03-30T18:13:01.043Z,fieldbeat_report_ticket_number
0000|3628,0000,3628,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.607.901-8|SERVICIO DE SALUD DE MAGALLANES,2026-03-30T18:14:16.385Z,fieldbeat_report_ticket_number
9937|3632,9937,3632,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2026-03-31T17:40:41.050Z,fieldbeat_report_ticket_number
10011|3634,10011,3634,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2026-03-31T19:21:03.757Z,fieldbeat_report_ticket_number
1013|3635,1013,3635,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2026-04-01T14:12:00.841Z,fieldbeat_report_ticket_number
10029|3636,10029,3636,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2026-04-02T18:33:28.297Z,fieldbeat_report_ticket_number
9955|3638,9955,3638,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2026-04-02T23:06:23.474Z,fieldbeat_report_ticket_number
10020|3640,10020,3640,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2026-04-06T14:07:30.808Z,fieldbeat_report_ticket_number
10019|3641,10019,3641,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2026-04-06T16:41:28.978Z,fieldbeat_report_ticket_number
100026|3645,100026,3645,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2026-04-08T20:09:57.897Z,fieldbeat_report_ticket_number
10024|3646,10024,3646,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2026-04-08T23:12:06.931Z,fieldbeat_report_ticket_number
10029|3647,10029,3647,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2026-04-10T15:18:57.156Z,fieldbeat_report_ticket_number
9994|3648,9994,3648,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2026-04-11T02:11:31.680Z,fieldbeat_report_ticket_number
10036|3651,10036,3651,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2026-04-14T23:29:03.429Z,fieldbeat_report_ticket_number
9526|3653,9526,3653,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2026-04-16T17:54:25.861Z,fieldbeat_report_ticket_number
10043|3659,10043,3659,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2026-04-17T21:28:32.434Z,fieldbeat_report_ticket_number
10020|3661,10020,3661,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2026-04-20T12:37:44.512Z,fieldbeat_report_ticket_number
10043|3665,10043,3665,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2026-04-20T23:28:27.833Z,fieldbeat_report_ticket_number
10036|3666,10036,3666,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2026-04-20T23:46:15.298Z,fieldbeat_report_ticket_number
10042|3667,10042,3667,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2026-04-21T01:14:28.531Z,fieldbeat_report_ticket_number
10042|3668,10042,3668,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2026-04-21T12:18:42.148Z,fieldbeat_report_ticket_number
10036|3669,10036,3669,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2026-04-22T00:34:06.593Z,fieldbeat_report_ticket_number
10046|3671,10046,3671,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2026-04-23T01:42:27.589Z,fieldbeat_report_ticket_number
10046|3679,10046,3679,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2026-04-28T22:41:26.711Z,fieldbeat_report_ticket_number
9951|3680,9951,3680,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2026-04-29T02:36:43.826Z,fieldbeat_report_ticket_number
10046|3683,10046,3683,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2026-05-05T13:47:41.886Z,fieldbeat_report_ticket_number
10045|3684,10045,3684,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2026-05-05T21:40:01.292Z,fieldbeat_report_ticket_number
9967|3685,9967,3685,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2026-05-06T21:30:37.338Z,fieldbeat_report_ticket_number
10081|3686,10081,3686,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2026-05-07T19:47:58.776Z,fieldbeat_report_ticket_number
10086|3694,10086,3694,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2026-05-12T17:31:34.010Z,fieldbeat_report_ticket_number
10046|3695,10046,3695,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2026-05-13T19:45:15.214Z,fieldbeat_report_ticket_number
10100|3697,10100,3697,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2026-05-14T00:15:00.692Z,fieldbeat_report_ticket_number
00000|3699,00000,3699,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2026-05-15T19:54:10.222Z,fieldbeat_report_ticket_number
10109|3703,10109,3703,ASISTENCIA REMOTA,FINISHED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2026-05-15T20:55:20.808Z,fieldbeat_report_ticket_number
10118|3710,10118,3710,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2026-05-20T16:32:24.993Z,fieldbeat_report_ticket_number
10134|3715,10134,3715,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2026-05-26T17:19:32.570Z,fieldbeat_report_ticket_number
10140|3719,10140,3719,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2026-05-27T17:10:14.074Z,fieldbeat_report_ticket_number
10148|3721,10148,3721,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2026-05-29T13:09:19.950Z,fieldbeat_report_ticket_number
10148|3723,10148,3723,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2026-05-29T19:41:37.378Z,fieldbeat_report_ticket_number
10150|3732,10150,3732,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.746.730-3|RADIO ONCOLOGÍA DEL SUR,2026-06-03T17:26:51.349Z,fieldbeat_report_ticket_number
10093|3733,10093,3733,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.746.730-3|RADIO ONCOLOGÍA DEL SUR,2026-06-03T17:39:50.983Z,fieldbeat_report_ticket_number
10164|3741,10164,3741,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.607.901-8|SERVICIO DE SALUD DE MAGALLANES,2026-06-06T18:09:16.150Z,fieldbeat_report_ticket_number
10172|3743,10172,3743,,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2026-06-08T14:54:17.558Z,fieldbeat_report_ticket_number
10131|3746,10131,3746,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2026-06-09T02:06:11.881Z,fieldbeat_report_ticket_number
10083|3747,10083,3747,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2026-06-09T16:53:57.110Z,fieldbeat_report_ticket_number
10062|3758,10062,3758,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.746.730-3|RADIO ONCOLOGÍA DEL SUR,2026-06-17T12:44:11.430Z,fieldbeat_report_ticket_number
10146|3759,10146,3759,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.746.730-3|RADIO ONCOLOGÍA DEL SUR,2026-06-17T13:42:50.637Z,fieldbeat_report_ticket_number
10197|3761,10197,3761,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,2026-06-17T18:44:11.868Z,fieldbeat_report_ticket_number
10204|3763,10204,3763,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2026-06-19T17:53:49.427Z,fieldbeat_report_ticket_number
10220|3773,10220,3773,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2026-06-25T17:45:35.863Z,fieldbeat_report_ticket_number
10054|3775,10054,3775,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.746.730-3|RADIO ONCOLOGÍA DEL SUR,2026-06-26T22:20:55.007Z,fieldbeat_report_ticket_number
10227|3776,10227,3776,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2026-06-26T23:22:22.025Z,fieldbeat_report_ticket_number
