dolibarr_ref,dolibarr_label,first_observed_event_date,last_observed_event_date,observed_event_count,valid_interval_count,avg_interval_days,median_interval_days,selected_model,model_family,model_reason,estimated_life_days,estimated_life_months,estimated_life_p10_days,estimated_life_p50_days,estimated_life_p90_days,credible_interval_low_days,credible_interval_high_days,machine_weight,cohort_weight,cohort_source,n_events,n_intervals,n_censored_observations,replacement_rate_per_year,manufacturer_life_months,manufacturer_life_source,observed_vs_manufacturer_ratio,predicted_next_replacement_date,prediction_status,comparison_to_manufacturer,model_confidence_score,model_confidence_label,model_confidence_factors,statistical_notes,estimate_status,lifecycle_confidence_score,lifecycle_confidence_label,lifecycle_confidence_factors,min_interval_days,max_interval_days,stddev_interval_days,p25_interval_days,p75_interval_days,estimated_life_method,after_hours_ratio,notes
1564169,"Kit, Luminus proj assy and PCB assy, LED control",2024-12-07T22:43:00.000Z,2026-05-16T15:44:00.000Z,8,4,152.75,117.46,BAYESIAN_WEIBULL_GRID,DIRECT_HISTORY_ENOUGH,Suficiente historial propio (n=4 intervalos): se ajustó un Weibull bayesiano estable.,117.46,3.86,11.05,117.46,521.52,11.05,521.52,,,,8,4,0,3.11,,NO_DATA,,2026-09-11T02:46:24.000Z,DIRECT_HISTORY_ENOUGH,NO_MANUFACTURER_DATA,56,Baja,4 intervalo(s) válidos (+10) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 17 meses de cobertura (+8) | coeficiente de variación 1.28 (+2) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | STABLE (+8) | estimación de tipo DIRECT_HISTORY_ENOUGH (+6) | n=4 intervalos (<10) (-10),"Grid 60x120 (shape x scale), 4 intervalo(s) usados, sin prior externo (uniforme).",DIRECT_HISTORY_ENOUGH,56,Baja,4 intervalo(s) válidos (+10) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 17 meses de cobertura (+8) | coeficiente de variación 1.28 (+2) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | STABLE (+8) | estimación de tipo DIRECT_HISTORY_ENOUGH (+6) | n=4 intervalos (<10) (-10),27,445,,,,BAYESIAN_WEIBULL_GRID,0.65,
1015076,"Cable, retractile, MLC (SK25BB–SK26B)",2019-11-12T18:30:10.016Z,2026-06-30T20:03:00.000Z,7,2,348,348.39,GAMMA_POISSON_RATE_MODEL,RATE_MODEL_ESTIMATE,Solo 2 intervalo(s) propio(s) y sin cohorte disponible - se usa la tasa de reemplazo observada (Gamma-Poisson) en vez de una mediana de muy pocos datos. Basado en 7 evento(s) sobre 80 meses de exposición observada - intervalo creíble aproximado (normal sobre el posterior Gamma).,348.39,11.45,,348.39,,239.85,636.38,,,,7,2,0,1.05,,NO_DATA,,2027-06-14T05:24:36.000Z,RATE_MODEL_ESTIMATE,NO_MANUFACTURER_DATA,28,Insuficiente,2 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 80 meses de cobertura (+12) | coeficiente de variación 1.16 (+2) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=2 intervalos (<10) (-10) | n=2 intervalos (<3) (-20),,RATE_MODEL_ESTIMATE,28,Insuficiente,2 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 80 meses de cobertura (+12) | coeficiente de variación 1.16 (+2) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=2 intervalos (<10) (-10) | n=2 intervalos (<3) (-20),62,634,,,,GAMMA_POISSON_RATE_MODEL,0.25,
1556287,"KIT, SPARES, DIAPHRAGM BRAKE",2022-10-25T19:30:00.000Z,2025-02-05T21:09:00.000Z,7,3,210.33,161.36,BAYESIAN_WEIBULL_GRID,DIRECT_HISTORY_ENOUGH,Suficiente historial propio (n=3 intervalos): se ajustó un Weibull bayesiano estable.,161.36,5.3,12.85,161.36,818.11,12.85,818.11,,,,7,3,0,2.26,,NO_DATA,,2025-07-17T05:47:24.000Z,DIRECT_HISTORY_ENOUGH,NO_MANUFACTURER_DATA,60,Baja,3 intervalo(s) válidos (+10) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 27 meses de cobertura (+12) | coeficiente de variación 1.32 (+2) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | STABLE (+8) | estimación de tipo DIRECT_HISTORY_ENOUGH (+6) | n=3 intervalos (<10) (-10),"Grid 60x120 (shape x scale), 3 intervalo(s) usados, sin prior externo (uniforme).",DIRECT_HISTORY_ENOUGH,60,Baja,3 intervalo(s) válidos (+10) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 27 meses de cobertura (+12) | coeficiente de variación 1.32 (+2) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | STABLE (+8) | estimación de tipo DIRECT_HISTORY_ENOUGH (+6) | n=3 intervalos (<10) (-10),31,530,,,,BAYESIAN_WEIBULL_GRID,0.22,
1557545,"Camera, DX9",2023-05-27T13:00:00.000Z,2025-11-17T14:51:00.000Z,7,1,4,158.78,GAMMA_POISSON_RATE_MODEL,RATE_MODEL_ESTIMATE,Solo 1 intervalo(s) propio(s) y sin cohorte disponible - se usa la tasa de reemplazo observada (Gamma-Poisson) en vez de una mediana de muy pocos datos. Basado en 7 evento(s) sobre 30 meses de exposición observada - intervalo creíble aproximado (normal sobre el posterior Gamma).,158.78,5.22,,158.78,,109.31,290.04,,,,7,1,0,2.3,,NO_DATA,,2026-04-25T09:34:12.000Z,RATE_MODEL_ESTIMATE,NO_MANUFACTURER_DATA,26,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 30 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,RATE_MODEL_ESTIMATE,26,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 30 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),4,4,,,,GAMMA_POISSON_RATE_MODEL,0.3,
1565836,"KIT, SPARES, DLG BRAKE",2024-04-08T22:43:00.000Z,2026-06-02T16:27:00.000Z,7,1,294,143.74,GAMMA_POISSON_RATE_MODEL,RATE_MODEL_ESTIMATE,Solo 1 intervalo(s) propio(s) y sin cohorte disponible - se usa la tasa de reemplazo observada (Gamma-Poisson) en vez de una mediana de muy pocos datos. Basado en 7 evento(s) sobre 26 meses de exposición observada - intervalo creíble aproximado (normal sobre el posterior Gamma).,143.74,4.72,,143.74,,98.96,262.56,,,,7,1,0,2.54,,NO_DATA,,2026-10-24T10:12:36.000Z,RATE_MODEL_ESTIMATE,NO_MANUFACTURER_DATA,26,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 26 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,RATE_MODEL_ESTIMATE,26,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 26 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),294,294,,,,GAMMA_POISSON_RATE_MODEL,0.23,
1568178,SIB PCB,2024-07-02T15:00:00.000Z,2026-03-07T16:36:00.000Z,7,1,33,122.28,GAMMA_POISSON_RATE_MODEL,RATE_MODEL_ESTIMATE,Solo 1 intervalo(s) propio(s) y sin cohorte disponible - se usa la tasa de reemplazo observada (Gamma-Poisson) en vez de una mediana de muy pocos datos. Basado en 7 evento(s) sobre 20 meses de exposición observada - intervalo creíble aproximado (normal sobre el posterior Gamma).,122.28,4.02,,122.28,,84.19,223.37,,,,7,1,0,2.99,,NO_DATA,,2026-07-07T23:19:12.000Z,RATE_MODEL_ESTIMATE,NO_MANUFACTURER_DATA,22,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 20 meses de cobertura (+8) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,RATE_MODEL_ESTIMATE,22,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 20 meses de cobertura (+8) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),33,33,,,,GAMMA_POISSON_RATE_MODEL,0.24,
4513316442101T,"Potentiometer, 20k, 10 turns Coarse/Check",2019-12-05T11:30:00.000Z,2024-09-12T14:32:00.000Z,6,1,1098,301.18,GAMMA_POISSON_RATE_MODEL,RATE_MODEL_ESTIMATE,Solo 1 intervalo(s) propio(s) y sin cohorte disponible - se usa la tasa de reemplazo observada (Gamma-Poisson) en vez de una mediana de muy pocos datos. Basado en 6 evento(s) sobre 57 meses de exposición observada - intervalo creíble aproximado (normal sobre el posterior Gamma).,301.18,9.89,,301.18,,202.98,583.44,,,,6,1,0,1.21,,NO_DATA,,2025-07-10T18:51:12.000Z,RATE_MODEL_ESTIMATE,NO_MANUFACTURER_DATA,22,Insuficiente,1 intervalo(s) válidos (+5) | match por método débil (REF_LIKE) (+8) | asociación single (+12) | 57 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,RATE_MODEL_ESTIMATE,22,Insuficiente,1 intervalo(s) válidos (+5) | match por método débil (REF_LIKE) (+8) | asociación single (+12) | 57 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),1098,1098,,,,GAMMA_POISSON_RATE_MODEL,0.36,
1015075,"Cable, retractile, MLC (SK25AA–SK26A)",2021-03-26T15:00:00.000Z,2026-06-30T20:03:00.000Z,6,2,348,326.76,GAMMA_POISSON_RATE_MODEL,RATE_MODEL_ESTIMATE,Solo 2 intervalo(s) propio(s) y sin cohorte disponible - se usa la tasa de reemplazo observada (Gamma-Poisson) en vez de una mediana de muy pocos datos. Basado en 6 evento(s) sobre 63 meses de exposición observada - intervalo creíble aproximado (normal sobre el posterior Gamma).,326.76,10.73,,326.76,,220.22,633,,,,6,2,0,1.12,,NO_DATA,,2027-05-23T14:17:24.000Z,RATE_MODEL_ESTIMATE,NO_MANUFACTURER_DATA,28,Insuficiente,2 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 63 meses de cobertura (+12) | coeficiente de variación 1.16 (+2) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=2 intervalos (<10) (-10) | n=2 intervalos (<3) (-20),,RATE_MODEL_ESTIMATE,28,Insuficiente,2 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 63 meses de cobertura (+12) | coeficiente de variación 1.16 (+2) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=2 intervalos (<10) (-10) | n=2 intervalos (<3) (-20),62,634,,,,GAMMA_POISSON_RATE_MODEL,0.28,
1021309___1564281,"PCB ASSY, WEDGE CONTROL",2021-05-29T12:30:00.000Z,2025-09-09T16:50:00.000Z,6,2,211.5,275.61,GAMMA_POISSON_RATE_MODEL,RATE_MODEL_ESTIMATE,Solo 2 intervalo(s) propio(s) y sin cohorte disponible - se usa la tasa de reemplazo observada (Gamma-Poisson) en vez de una mediana de muy pocos datos. Basado en 6 evento(s) sobre 51 meses de exposición observada - intervalo creíble aproximado (normal sobre el posterior Gamma).,275.61,9.05,,275.61,,185.75,533.92,,,,6,2,0,1.33,,NO_DATA,,2026-06-12T07:28:24.000Z,RATE_MODEL_ESTIMATE,NO_MANUFACTURER_DATA,28,Insuficiente,2 intervalo(s) válidos (+5) | match por método débil (REF_LIKE) (+8) | asociación single (+12) | 51 meses de cobertura (+12) | coeficiente de variación 0.67 (+6) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=2 intervalos (<10) (-10) | n=2 intervalos (<3) (-20),,RATE_MODEL_ESTIMATE,28,Insuficiente,2 intervalo(s) válidos (+5) | match por método débil (REF_LIKE) (+8) | asociación single (+12) | 51 meses de cobertura (+12) | coeficiente de variación 0.67 (+6) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=2 intervalos (<10) (-10) | n=2 intervalos (<3) (-20),112,311,,,,GAMMA_POISSON_RATE_MODEL,0.3,
45133411846,"CABLE ASSY, PL5 TO SK5A",2021-11-20T11:30:00.000Z,2025-02-27T02:35:00.000Z,6,2,382.5,222.83,GAMMA_POISSON_RATE_MODEL,RATE_MODEL_ESTIMATE,Solo 2 intervalo(s) propio(s) y sin cohorte disponible - se usa la tasa de reemplazo observada (Gamma-Poisson) en vez de una mediana de muy pocos datos. Basado en 6 evento(s) sobre 39 meses de exposición observada - intervalo creíble aproximado (normal sobre el posterior Gamma).,222.83,7.32,,222.83,,150.17,431.66,,,,6,2,0,1.64,,NO_DATA,,2025-10-07T22:30:12.000Z,RATE_MODEL_ESTIMATE,NO_MANUFACTURER_DATA,28,Insuficiente,2 intervalo(s) válidos (+5) | match por método débil (REF_LIKE) (+8) | asociación single (+12) | 39 meses de cobertura (+12) | coeficiente de variación 0.58 (+6) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=2 intervalos (<10) (-10) | n=2 intervalos (<3) (-20),,RATE_MODEL_ESTIMATE,28,Insuficiente,2 intervalo(s) válidos (+5) | match por método débil (REF_LIKE) (+8) | asociación single (+12) | 39 meses de cobertura (+12) | coeficiente de variación 0.58 (+6) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=2 intervalos (<10) (-10) | n=2 intervalos (<3) (-20),226,539,,,,GAMMA_POISSON_RATE_MODEL,0.88,
1522567,RF output window,2022-10-14T11:00:00.000Z,2026-06-12T20:00:00.000Z,6,1,547,243.22,GAMMA_POISSON_RATE_MODEL,RATE_MODEL_ESTIMATE,Solo 1 intervalo(s) propio(s) y sin cohorte disponible - se usa la tasa de reemplazo observada (Gamma-Poisson) en vez de una mediana de muy pocos datos. Basado en 6 evento(s) sobre 44 meses de exposición observada - intervalo creíble aproximado (normal sobre el posterior Gamma).,243.22,7.99,,243.22,,163.92,471.16,,,,6,1,0,1.5,,NO_DATA,,2027-02-11T01:16:48.000Z,RATE_MODEL_ESTIMATE,NO_MANUFACTURER_DATA,26,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 44 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,RATE_MODEL_ESTIMATE,26,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 44 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),547,547,,,,GAMMA_POISSON_RATE_MODEL,0.29,
1022378,"DIODE ASSY, FRU",2022-11-18T21:30:00.000Z,2026-04-10T12:30:00.000Z,6,1,234,229.11,GAMMA_POISSON_RATE_MODEL,RATE_MODEL_ESTIMATE,Solo 1 intervalo(s) propio(s) y sin cohorte disponible - se usa la tasa de reemplazo observada (Gamma-Poisson) en vez de una mediana de muy pocos datos. Basado en 6 evento(s) sobre 41 meses de exposición observada - intervalo creíble aproximado (normal sobre el posterior Gamma).,229.11,7.53,,229.11,,154.41,443.84,,,,6,1,0,1.59,,NO_DATA,,2026-11-25T15:08:24.000Z,RATE_MODEL_ESTIMATE,NO_MANUFACTURER_DATA,26,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 41 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,RATE_MODEL_ESTIMATE,26,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 41 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),234,234,,,,GAMMA_POISSON_RATE_MODEL,0.2,
1565768,"(CCU) PCB ASSY, CAM CID8726DX9 AGI",2024-05-17T20:39:00.000Z,2026-06-30T20:03:00.000Z,6,2,387,162.74,GAMMA_POISSON_RATE_MODEL,RATE_MODEL_ESTIMATE,Solo 2 intervalo(s) propio(s) y sin cohorte disponible - se usa la tasa de reemplazo observada (Gamma-Poisson) en vez de una mediana de muy pocos datos. Basado en 6 evento(s) sobre 25 meses de exposición observada - intervalo creíble aproximado (normal sobre el posterior Gamma).,162.74,5.35,,162.74,,109.68,315.26,,,,6,2,0,2.24,,NO_DATA,,2026-12-10T13:48:36.000Z,RATE_MODEL_ESTIMATE,NO_MANUFACTURER_DATA,28,Insuficiente,2 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 25 meses de cobertura (+12) | coeficiente de variación 1.29 (+2) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=2 intervalos (<10) (-10) | n=2 intervalos (<3) (-20),,RATE_MODEL_ESTIMATE,28,Insuficiente,2 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 25 meses de cobertura (+12) | coeficiente de variación 1.29 (+2) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=2 intervalos (<10) (-10) | n=2 intervalos (<3) (-20),33,741,,,,GAMMA_POISSON_RATE_MODEL,0.11,
1564361,"Programmed PCB Assy, Router",2024-12-30T21:52:00.000Z,2026-05-29T19:00:00.000Z,6,1,319,125.73,GAMMA_POISSON_RATE_MODEL,RATE_MODEL_ESTIMATE,Solo 1 intervalo(s) propio(s) y sin cohorte disponible - se usa la tasa de reemplazo observada (Gamma-Poisson) en vez de una mediana de muy pocos datos. Basado en 6 evento(s) sobre 17 meses de exposición observada - intervalo creíble aproximado (normal sobre el posterior Gamma).,125.73,4.13,,125.73,,84.73,243.56,,,,6,1,0,2.91,,NO_DATA,,2026-10-02T12:31:12.000Z,RATE_MODEL_ESTIMATE,NO_MANUFACTURER_DATA,22,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 17 meses de cobertura (+8) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,RATE_MODEL_ESTIMATE,22,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 17 meses de cobertura (+8) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),319,319,,,,GAMMA_POISSON_RATE_MODEL,0.49,
1014474,Cable Assy sw1/sw2 T,2018-12-07T22:30:06.548Z,2024-11-14T21:35:00.000Z,5,0,,,NONE,INSUFFICIENT_DATA,Sin eventos observados para esta combinación.,,,,,,,,,,,5,0,0,,,NO_DATA,,,INSUFFICIENT_DATA,NO_MANUFACTURER_DATA,18,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 71 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,INSUFFICIENT_DATA,18,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 71 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,,,,,NONE,0.55,
45133502026_usado,X-ray tube (MR),2020-08-12T21:30:00.000Z,2024-12-21T11:00:00.000Z,5,1,881,326.11,GAMMA_POISSON_RATE_MODEL,RATE_MODEL_ESTIMATE,Solo 1 intervalo(s) propio(s) y sin cohorte disponible - se usa la tasa de reemplazo observada (Gamma-Poisson) en vez de una mediana de muy pocos datos. Basado en 5 evento(s) sobre 52 meses de exposición observada - intervalo creíble aproximado (normal sobre el posterior Gamma).,326.11,10.71,,326.11,,214.19,683.04,,,,5,1,0,1.12,,NO_DATA,,2025-11-12T13:38:24.000Z,RATE_MODEL_ESTIMATE,NO_MANUFACTURER_DATA,22,Insuficiente,1 intervalo(s) válidos (+5) | match por método débil (REF_LIKE) (+8) | asociación single (+12) | 52 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,RATE_MODEL_ESTIMATE,22,Insuficiente,1 intervalo(s) válidos (+5) | match por método débil (REF_LIKE) (+8) | asociación single (+12) | 52 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),881,881,,,,GAMMA_POISSON_RATE_MODEL,0.3,
