client_name,dolibarr_ref,dolibarr_label,first_observed_event_date,last_observed_event_date,observed_event_count,valid_interval_count,avg_interval_days,median_interval_days,selected_model,model_family,model_reason,estimated_life_days,estimated_life_months,estimated_life_p10_days,estimated_life_p50_days,estimated_life_p90_days,credible_interval_low_days,credible_interval_high_days,machine_weight,cohort_weight,cohort_source,n_events,n_intervals,n_censored_observations,replacement_rate_per_year,manufacturer_life_months,manufacturer_life_source,observed_vs_manufacturer_ratio,predicted_next_replacement_date,prediction_status,comparison_to_manufacturer,model_confidence_score,model_confidence_label,model_confidence_factors,statistical_notes,estimate_status,lifecycle_confidence_score,lifecycle_confidence_label,lifecycle_confidence_factors,min_interval_days,max_interval_days,stddev_interval_days,p25_interval_days,p75_interval_days,estimated_life_method,after_hours_ratio,notes
CLÍNICA SANATORIO ALEMÁN (ONCORAD),1515997,"THYRATRON,GL1551A",2025-02-21T11:30:00.000Z,2025-02-21T11:30:00.000Z,1,0,,,NONE,INSUFFICIENT_DATA,Un solo evento observado y sin cohorte disponible - sin base estadística suficiente para estimar vida útil.,,,,,,,,,,,1,0,0,,,NO_DATA,,,INSUFFICIENT_DATA,NO_MANUFACTURER_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,INSUFFICIENT_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,,,,,NONE,0,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
Instituto Nacional del Cáncer (INC),45133308730,HHC reciever unit MK2,2025-02-24T21:11:00.000Z,2025-02-24T21:11:00.000Z,1,0,,,NONE,INSUFFICIENT_DATA,Un solo evento observado y sin cohorte disponible - sin base estadística suficiente para estimar vida útil.,,,,,,,,,,,1,0,0,,,NO_DATA,,,INSUFFICIENT_DATA,NO_MANUFACTURER_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,INSUFFICIENT_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,,,,,NONE,0,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
UC CHRISTUS - SCA,1021309___1564281,"PCB ASSY, WEDGE CONTROL",2025-03-14T20:40:00.000Z,2025-03-14T20:40:00.000Z,1,0,,275.61,EMPIRICAL_BAYES_SHRINKAGE,BORROWED_COHORT_ESTIMATE,"Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_part_global).",275.61,9.05,,275.61,,,,0,1,same_part_global,1,0,0,1.33,,NO_DATA,,2025-12-15T11:18:24.000Z,BORROWED_COHORT_ESTIMATE,NO_MANUFACTURER_DATA,7,Insuficiente,0 intervalo(s) válidos (+0) | match por método débil (REF_LIKE) (+8) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo BORROWED_COHORT_ESTIMATE (+1) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | estimación prestada de cohorte (-8),,BORROWED_COHORT_ESTIMATE,7,Insuficiente,0 intervalo(s) válidos (+0) | match por método débil (REF_LIKE) (+8) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo BORROWED_COHORT_ESTIMATE (+1) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | estimación prestada de cohorte (-8),,,,,,EMPIRICAL_BAYES_SHRINKAGE,0,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
HOSPITAL CARLOS VAN BUREN (SSVSA),45133400146,Slitless flight tube kit,2025-03-15T22:44:00.000Z,2025-03-15T22:44:00.000Z,1,0,,,NONE,INSUFFICIENT_DATA,Un solo evento observado y sin cohorte disponible - sin base estadística suficiente para estimar vida útil.,,,,,,,,,,,1,0,0,,,NO_DATA,,,INSUFFICIENT_DATA,NO_MANUFACTURER_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,INSUFFICIENT_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,,,,,NONE,1,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
HOSPITAL CARLOS VAN BUREN (SSVSA),45133304100,Drift tube assembly,2025-03-15T22:44:00.000Z,2025-03-15T22:44:00.000Z,1,0,,,NONE,INSUFFICIENT_DATA,Un solo evento observado y sin cohorte disponible - sin base estadística suficiente para estimar vida útil.,,,,,,,,,,,1,0,0,,,NO_DATA,,,INSUFFICIENT_DATA,NO_MANUFACTURER_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,INSUFFICIENT_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,,,,,NONE,1,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
HOSPITAL CARLOS VAN BUREN (SSVSA),45133304200,Target Drive Assembly,2025-03-15T22:44:00.000Z,2025-03-15T22:44:00.000Z,1,0,,,NONE,INSUFFICIENT_DATA,Un solo evento observado y sin cohorte disponible - sin base estadística suficiente para estimar vida útil.,,,,,,,,,,,1,0,0,,,NO_DATA,,,INSUFFICIENT_DATA,NO_MANUFACTURER_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,INSUFFICIENT_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,,,,,NONE,1,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
HOSPITAL CARLOS VAN BUREN (SSVSA),261308039505,Seal,2025-03-15T22:44:00.000Z,2025-03-15T22:44:00.000Z,1,0,,,NONE,INSUFFICIENT_DATA,Un solo evento observado y sin cohorte disponible - sin base estadística suficiente para estimar vida útil.,,,,,,,,,,,1,0,0,,,NO_DATA,,,INSUFFICIENT_DATA,NO_MANUFACTURER_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,INSUFFICIENT_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,,,,,NONE,1,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
HOSPITAL CARLOS VAN BUREN (SSVSA),1515219,"Kit, Gasket, 70mm",2025-03-15T22:44:00.000Z,2025-03-15T22:44:00.000Z,1,0,,,NONE,INSUFFICIENT_DATA,Un solo evento observado y sin cohorte disponible - sin base estadística suficiente para estimar vida útil.,,,,,,,,,,,1,0,0,,,NO_DATA,,,INSUFFICIENT_DATA,NO_MANUFACTURER_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,INSUFFICIENT_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,,,,,NONE,1,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
RADIO ONCOLOGÍA DEL SUR,1564298,Diaphragm/DLG PCB,2025-03-25T18:30:00.000Z,2025-03-25T18:30:00.000Z,1,0,,143.89,EMPIRICAL_BAYES_SHRINKAGE,BORROWED_COHORT_ESTIMATE,"Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_part_global).",143.89,4.73,,143.89,,,,0,1,same_part_global,1,0,0,2.54,,NO_DATA,,2025-08-16T15:51:36.000Z,BORROWED_COHORT_ESTIMATE,NO_MANUFACTURER_DATA,11,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo BORROWED_COHORT_ESTIMATE (+1) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | estimación prestada de cohorte (-8),,BORROWED_COHORT_ESTIMATE,11,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo BORROWED_COHORT_ESTIMATE (+1) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | estimación prestada de cohorte (-8),,,,,,EMPIRICAL_BAYES_SHRINKAGE,0,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
Instituto Nacional del Cáncer (INC),1522567,RF output window,2025-04-06T01:34:00.000Z,2025-04-06T01:34:00.000Z,1,0,,243.22,EMPIRICAL_BAYES_SHRINKAGE,BORROWED_COHORT_ESTIMATE,"Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_part_global).",243.22,7.99,,243.22,,,,0,1,same_part_global,1,0,0,1.5,,NO_DATA,,2025-12-05T06:50:48.000Z,BORROWED_COHORT_ESTIMATE,NO_MANUFACTURER_DATA,11,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo BORROWED_COHORT_ESTIMATE (+1) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | estimación prestada de cohorte (-8),,BORROWED_COHORT_ESTIMATE,11,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo BORROWED_COHORT_ESTIMATE (+1) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | estimación prestada de cohorte (-8),,,,,,EMPIRICAL_BAYES_SHRINKAGE,1,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
Instituto Nacional del Cáncer (INC),261308039505,Seal,2025-04-06T01:34:00.000Z,2025-04-06T01:34:00.000Z,1,0,,,NONE,INSUFFICIENT_DATA,Un solo evento observado y sin cohorte disponible - sin base estadística suficiente para estimar vida útil.,,,,,,,,,,,1,0,0,,,NO_DATA,,,INSUFFICIENT_DATA,NO_MANUFACTURER_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,INSUFFICIENT_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,,,,,NONE,1,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
Instituto Nacional del Cáncer (INC),1515219,"Kit, Gasket, 70mm",2025-04-06T01:34:00.000Z,2025-04-06T01:34:00.000Z,1,0,,,NONE,INSUFFICIENT_DATA,Un solo evento observado y sin cohorte disponible - sin base estadística suficiente para estimar vida útil.,,,,,,,,,,,1,0,0,,,NO_DATA,,,INSUFFICIENT_DATA,NO_MANUFACTURER_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,INSUFFICIENT_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,,,,,NONE,1,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
Instituto Nacional del Cáncer (INC),1515098,ION PUMP - SPARE,2025-04-06T01:34:00.000Z,2025-04-06T01:34:00.000Z,1,0,,351.42,EMPIRICAL_BAYES_SHRINKAGE,BORROWED_COHORT_ESTIMATE,"Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_part_global).",351.42,11.54,,351.42,,,,0,1,same_part_global,1,0,0,1.04,,NO_DATA,,2026-03-23T11:38:48.000Z,BORROWED_COHORT_ESTIMATE,NO_MANUFACTURER_DATA,11,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo BORROWED_COHORT_ESTIMATE (+1) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | estimación prestada de cohorte (-8),,BORROWED_COHORT_ESTIMATE,11,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo BORROWED_COHORT_ESTIMATE (+1) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | estimación prestada de cohorte (-8),,,,,,EMPIRICAL_BAYES_SHRINKAGE,1,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
HOSPITAL CARLOS VAN BUREN (SSVSA),03-999-1290,Handheld Controller,2025-04-22T11:48:00.000Z,2025-04-22T11:48:00.000Z,1,0,,477.06,EMPIRICAL_BAYES_SHRINKAGE,BORROWED_COHORT_ESTIMATE,"Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_part_global).",477.06,15.67,,477.06,,,,0,1,same_part_global,1,0,0,0.77,,NO_DATA,,2026-08-12T13:14:24.000Z,BORROWED_COHORT_ESTIMATE,NO_MANUFACTURER_DATA,11,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo BORROWED_COHORT_ESTIMATE (+1) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | estimación prestada de cohorte (-8),,BORROWED_COHORT_ESTIMATE,11,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo BORROWED_COHORT_ESTIMATE (+1) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | estimación prestada de cohorte (-8),,,,,,EMPIRICAL_BAYES_SHRINKAGE,1,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
UC CHRISTUS - CECA,1539679___1571202,"MRT 14791, GENERAL FKP ASSY",2025-04-25T20:00:00.000Z,2025-04-25T20:00:00.000Z,1,0,,,NONE,INSUFFICIENT_DATA,Un solo evento observado y sin cohorte disponible - sin base estadística suficiente para estimar vida útil.,,,,,,,,,,,1,0,0,,,NO_DATA,,,INSUFFICIENT_DATA,NO_MANUFACTURER_DATA,2,Insuficiente,0 intervalo(s) válidos (+0) | match por método débil (REF_LIKE) (+8) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,INSUFFICIENT_DATA,2,Insuficiente,0 intervalo(s) válidos (+0) | match por método débil (REF_LIKE) (+8) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,,,,,NONE,0,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
CLÍNICA LAS CONDES,1564361,"Programmed PCB Assy, Router",2025-05-20T17:26:00.000Z,2025-05-20T17:26:00.000Z,1,0,,125.73,EMPIRICAL_BAYES_SHRINKAGE,BORROWED_COHORT_ESTIMATE,"Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_part_global).",125.73,4.13,,125.73,,,,0,1,same_part_global,1,0,0,2.91,,NO_DATA,,2025-09-23T10:57:12.000Z,BORROWED_COHORT_ESTIMATE,NO_MANUFACTURER_DATA,11,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo BORROWED_COHORT_ESTIMATE (+1) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | estimación prestada de cohorte (-8),,BORROWED_COHORT_ESTIMATE,11,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo BORROWED_COHORT_ESTIMATE (+1) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | estimación prestada de cohorte (-8),,,,,,EMPIRICAL_BAYES_SHRINKAGE,0,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
CLÍNICA LAS CONDES,1557545,"Camera, DX9",2025-05-20T17:26:00.000Z,2025-05-20T17:26:00.000Z,1,0,,158.78,EMPIRICAL_BAYES_SHRINKAGE,BORROWED_COHORT_ESTIMATE,"Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_part_global).",158.78,5.22,,158.78,,,,0,1,same_part_global,1,0,0,2.3,,NO_DATA,,2025-10-26T12:09:12.000Z,BORROWED_COHORT_ESTIMATE,NO_MANUFACTURER_DATA,11,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo BORROWED_COHORT_ESTIMATE (+1) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | estimación prestada de cohorte (-8),,BORROWED_COHORT_ESTIMATE,11,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo BORROWED_COHORT_ESTIMATE (+1) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | estimación prestada de cohorte (-8),,,,,,EMPIRICAL_BAYES_SHRINKAGE,0,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
CLÍNICA LAS CONDES,1011030,"Lens, Collimator",2025-05-20T17:26:00.000Z,2025-05-20T17:26:00.000Z,1,0,,,NONE,INSUFFICIENT_DATA,Un solo evento observado y sin cohorte disponible - sin base estadística suficiente para estimar vida útil.,,,,,,,,,,,1,0,0,,,NO_DATA,,,INSUFFICIENT_DATA,NO_MANUFACTURER_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,INSUFFICIENT_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,,,,,NONE,0,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
CLÍNICA LAS CONDES,1565835,"KIT, SPARES, DIAPHRAGM BRAKE",2025-05-20T17:26:00.000Z,2025-05-20T17:26:00.000Z,1,0,,123.86,EMPIRICAL_BAYES_SHRINKAGE,BORROWED_COHORT_ESTIMATE,"Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_part_global).",123.86,4.07,,123.86,,,,0,1,same_part_global,1,0,0,2.95,,NO_DATA,,2025-09-21T14:04:24.000Z,BORROWED_COHORT_ESTIMATE,NO_MANUFACTURER_DATA,11,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo BORROWED_COHORT_ESTIMATE (+1) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | estimación prestada de cohorte (-8),,BORROWED_COHORT_ESTIMATE,11,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo BORROWED_COHORT_ESTIMATE (+1) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | estimación prestada de cohorte (-8),,,,,,EMPIRICAL_BAYES_SHRINKAGE,0,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
