task_equipment_id,fieldbeat_task_id,equipment_uuid,equipment_internal_id,extracted_at
1856|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1856,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1857|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1857,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1858|dc36d94e-e0b1-470d-9000-bc8566f22d87|Linac-201110,1858,dc36d94e-e0b1-470d-9000-bc8566f22d87,Linac-201110,2026-07-27T07:34:27.482Z
1859|f7ffa79d-5744-4230-8d57-9eac97412018|Linac-109256,1859,f7ffa79d-5744-4230-8d57-9eac97412018,Linac-109256,2026-07-27T07:34:27.482Z
1860|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1860,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1861|11ac69d8-c778-4cc6-bc66-6cc0da123a97|CLC-2,1861,11ac69d8-c778-4cc6-bc66-6cc0da123a97,CLC-2,2026-07-27T07:34:27.482Z
1862|f4e55c45-46c5-44aa-92b9-ba60f9969b40|INC-INFINITY01,1862,f4e55c45-46c5-44aa-92b9-ba60f9969b40,INC-INFINITY01,2026-07-27T07:34:27.482Z
1863|f7ffa79d-5744-4230-8d57-9eac97412018|Linac-109256,1863,f7ffa79d-5744-4230-8d57-9eac97412018,Linac-109256,2026-07-27T07:34:27.482Z
1864|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,1864,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
1865|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,1865,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
1866|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,1866,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
1867|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1867,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1868|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,1868,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
1869|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,1869,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
1870|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,1870,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
1871|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,1871,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
1872|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,1872,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
1873|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,1873,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
1875|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1875,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1876|28f051f1-9b4c-44d2-907b-3c4eb46280c7|HDR-FT07026,1876,28f051f1-9b4c-44d2-907b-3c4eb46280c7,HDR-FT07026,2026-07-27T07:34:27.482Z
1877|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,1877,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
1880|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1880,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1881|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1881,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1882|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1882,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1883|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,1883,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
1884|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1884,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1885|45f0341d-0583-44f2-85e9-19a9a09905dc|PANASONIC-ISP,1885,45f0341d-0583-44f2-85e9-19a9a09905dc,PANASONIC-ISP,2026-07-27T07:34:27.482Z
1886|45f0341d-0583-44f2-85e9-19a9a09905dc|PANASONIC-ISP,1886,45f0341d-0583-44f2-85e9-19a9a09905dc,PANASONIC-ISP,2026-07-27T07:34:27.482Z
1887|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1887,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1888|733e2e48-14b8-404a-bba4-9a7bab024c64|153038,1888,733e2e48-14b8-404a-bba4-9a7bab024c64,153038,2026-07-27T07:34:27.482Z
1889|45f0341d-0583-44f2-85e9-19a9a09905dc|PANASONIC-ISP,1889,45f0341d-0583-44f2-85e9-19a9a09905dc,PANASONIC-ISP,2026-07-27T07:34:27.482Z
1891|733e2e48-14b8-404a-bba4-9a7bab024c64|153038,1891,733e2e48-14b8-404a-bba4-9a7bab024c64,153038,2026-07-27T07:34:27.482Z
1892|733e2e48-14b8-404a-bba4-9a7bab024c64|153038,1892,733e2e48-14b8-404a-bba4-9a7bab024c64,153038,2026-07-27T07:34:27.482Z
1893|733e2e48-14b8-404a-bba4-9a7bab024c64|153038,1893,733e2e48-14b8-404a-bba4-9a7bab024c64,153038,2026-07-27T07:34:27.482Z
1894|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,1894,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
1895|f7ffa79d-5744-4230-8d57-9eac97412018|Linac-109256,1895,f7ffa79d-5744-4230-8d57-9eac97412018,Linac-109256,2026-07-27T07:34:27.482Z
1896|e574006d-2657-4c2b-9ccf-99c578b6b909|HDR_10806,1896,e574006d-2657-4c2b-9ccf-99c578b6b909,HDR_10806,2026-07-27T07:34:27.482Z
1897|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,1897,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
1898|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,1898,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
1899|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1899,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1900|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1900,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1901|dc36d94e-e0b1-470d-9000-bc8566f22d87|Linac-201110,1901,dc36d94e-e0b1-470d-9000-bc8566f22d87,Linac-201110,2026-07-27T07:34:27.482Z
1902|79344240-59be-4d93-a69a-0f5618066558|Linac-201172,1902,79344240-59be-4d93-a69a-0f5618066558,Linac-201172,2026-07-27T07:34:27.482Z
1904|dc36d94e-e0b1-470d-9000-bc8566f22d87|Linac-201110,1904,dc36d94e-e0b1-470d-9000-bc8566f22d87,Linac-201110,2026-07-27T07:34:27.482Z
1905|dc36d94e-e0b1-470d-9000-bc8566f22d87|Linac-201110,1905,dc36d94e-e0b1-470d-9000-bc8566f22d87,Linac-201110,2026-07-27T07:34:27.482Z
1906|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,1906,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
1907|11ac69d8-c778-4cc6-bc66-6cc0da123a97|CLC-2,1907,11ac69d8-c778-4cc6-bc66-6cc0da123a97,CLC-2,2026-07-27T07:34:27.482Z
1908|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,1908,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
1908|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,1908,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
1909|f4e55c45-46c5-44aa-92b9-ba60f9969b40|INC-INFINITY01,1909,f4e55c45-46c5-44aa-92b9-ba60f9969b40,INC-INFINITY01,2026-07-27T07:34:27.482Z
1910|bdb16d7c-da1f-4ecf-bf59-944156e74a19|CLC-1,1910,bdb16d7c-da1f-4ecf-bf59-944156e74a19,CLC-1,2026-07-27T07:34:27.482Z
1912|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,1912,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
1913|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1913,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1914|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1914,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1915|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,1915,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
1916|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1916,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1918|3c9f783f-6509-4275-971a-89025836a048|Linac-105157,1918,3c9f783f-6509-4275-971a-89025836a048,Linac-105157,2026-07-27T07:34:27.482Z
1919|3c9f783f-6509-4275-971a-89025836a048|Linac-105157,1919,3c9f783f-6509-4275-971a-89025836a048,Linac-105157,2026-07-27T07:34:27.482Z
1920|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,1920,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
1921|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1921,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1922|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,1922,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
1923|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1923,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1924|3c9f783f-6509-4275-971a-89025836a048|Linac-105157,1924,3c9f783f-6509-4275-971a-89025836a048,Linac-105157,2026-07-27T07:34:27.482Z
1925|bdb16d7c-da1f-4ecf-bf59-944156e74a19|CLC-1,1925,bdb16d7c-da1f-4ecf-bf59-944156e74a19,CLC-1,2026-07-27T07:34:27.482Z
1926|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,1926,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
1927|f4e55c45-46c5-44aa-92b9-ba60f9969b40|INC-INFINITY01,1927,f4e55c45-46c5-44aa-92b9-ba60f9969b40,INC-INFINITY01,2026-07-27T07:34:27.482Z
1928|f4e55c45-46c5-44aa-92b9-ba60f9969b40|INC-INFINITY01,1928,f4e55c45-46c5-44aa-92b9-ba60f9969b40,INC-INFINITY01,2026-07-27T07:34:27.482Z
1933|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1933,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1935|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,1935,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
1936|99471dac-02f2-4be3-b6cd-0ca2f0f1d383|APOTECA-PS,1936,99471dac-02f2-4be3-b6cd-0ca2f0f1d383,APOTECA-PS,2026-07-27T07:34:27.482Z
1937|dc36d94e-e0b1-470d-9000-bc8566f22d87|Linac-201110,1937,dc36d94e-e0b1-470d-9000-bc8566f22d87,Linac-201110,2026-07-27T07:34:27.482Z
1938|f7ffa79d-5744-4230-8d57-9eac97412018|Linac-109256,1938,f7ffa79d-5744-4230-8d57-9eac97412018,Linac-109256,2026-07-27T07:34:27.482Z
1939|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1939,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1940|bdb16d7c-da1f-4ecf-bf59-944156e74a19|CLC-1,1940,bdb16d7c-da1f-4ecf-bf59-944156e74a19,CLC-1,2026-07-27T07:34:27.482Z
1941|bdb16d7c-da1f-4ecf-bf59-944156e74a19|CLC-1,1941,bdb16d7c-da1f-4ecf-bf59-944156e74a19,CLC-1,2026-07-27T07:34:27.482Z
1942|dc36d94e-e0b1-470d-9000-bc8566f22d87|Linac-201110,1942,dc36d94e-e0b1-470d-9000-bc8566f22d87,Linac-201110,2026-07-27T07:34:27.482Z
1943|e574006d-2657-4c2b-9ccf-99c578b6b909|HDR_10806,1943,e574006d-2657-4c2b-9ccf-99c578b6b909,HDR_10806,2026-07-27T07:34:27.482Z
1944|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,1944,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
1945|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,1945,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
1947|11ac69d8-c778-4cc6-bc66-6cc0da123a97|CLC-2,1947,11ac69d8-c778-4cc6-bc66-6cc0da123a97,CLC-2,2026-07-27T07:34:27.482Z
1948|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,1948,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
1949|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,1949,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
1950|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,1950,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
1950|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,1950,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
1951|11ac69d8-c778-4cc6-bc66-6cc0da123a97|CLC-2,1951,11ac69d8-c778-4cc6-bc66-6cc0da123a97,CLC-2,2026-07-27T07:34:27.482Z
1952|11ac69d8-c778-4cc6-bc66-6cc0da123a97|CLC-2,1952,11ac69d8-c778-4cc6-bc66-6cc0da123a97,CLC-2,2026-07-27T07:34:27.482Z
1953|11ac69d8-c778-4cc6-bc66-6cc0da123a97|CLC-2,1953,11ac69d8-c778-4cc6-bc66-6cc0da123a97,CLC-2,2026-07-27T07:34:27.482Z
1954|6b1c91f9-0f80-4ea2-937e-2f2c3cbe3387|OIS-HCVB,1954,6b1c91f9-0f80-4ea2-937e-2f2c3cbe3387,OIS-HCVB,2026-07-27T07:34:27.482Z
1955|dc36d94e-e0b1-470d-9000-bc8566f22d87|Linac-201110,1955,dc36d94e-e0b1-470d-9000-bc8566f22d87,Linac-201110,2026-07-27T07:34:27.482Z
1956|11ac69d8-c778-4cc6-bc66-6cc0da123a97|CLC-2,1956,11ac69d8-c778-4cc6-bc66-6cc0da123a97,CLC-2,2026-07-27T07:34:27.482Z
1957|4154b9b9-d33b-422b-a2bc-59978cefe5ed|HDR-FT00056,1957,4154b9b9-d33b-422b-a2bc-59978cefe5ed,HDR-FT00056,2026-07-27T07:34:27.482Z
1958|4154b9b9-d33b-422b-a2bc-59978cefe5ed|HDR-FT00056,1958,4154b9b9-d33b-422b-a2bc-59978cefe5ed,HDR-FT00056,2026-07-27T07:34:27.482Z
1959|28f051f1-9b4c-44d2-907b-3c4eb46280c7|HDR-FT07026,1959,28f051f1-9b4c-44d2-907b-3c4eb46280c7,HDR-FT07026,2026-07-27T07:34:27.482Z
1961|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,1961,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
1962|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1962,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1963|11ac69d8-c778-4cc6-bc66-6cc0da123a97|CLC-2,1963,11ac69d8-c778-4cc6-bc66-6cc0da123a97,CLC-2,2026-07-27T07:34:27.482Z
1964|3c9f783f-6509-4275-971a-89025836a048|Linac-105157,1964,3c9f783f-6509-4275-971a-89025836a048,Linac-105157,2026-07-27T07:34:27.482Z
1966|f7ffa79d-5744-4230-8d57-9eac97412018|Linac-109256,1966,f7ffa79d-5744-4230-8d57-9eac97412018,Linac-109256,2026-07-27T07:34:27.482Z
1967|f7ffa79d-5744-4230-8d57-9eac97412018|Linac-109256,1967,f7ffa79d-5744-4230-8d57-9eac97412018,Linac-109256,2026-07-27T07:34:27.482Z
1968|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1968,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1969|11ac69d8-c778-4cc6-bc66-6cc0da123a97|CLC-2,1969,11ac69d8-c778-4cc6-bc66-6cc0da123a97,CLC-2,2026-07-27T07:34:27.482Z
1970|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,1970,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
1971|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,1971,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
1972|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,1972,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
1972|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,1972,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
1973|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,1973,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
1974|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,1974,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
1975|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,1975,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
1976|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1976,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1977|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1977,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1978|99471dac-02f2-4be3-b6cd-0ca2f0f1d383|APOTECA-PS,1978,99471dac-02f2-4be3-b6cd-0ca2f0f1d383,APOTECA-PS,2026-07-27T07:34:27.482Z
1979|3c9f783f-6509-4275-971a-89025836a048|Linac-105157,1979,3c9f783f-6509-4275-971a-89025836a048,Linac-105157,2026-07-27T07:34:27.482Z
1980|99471dac-02f2-4be3-b6cd-0ca2f0f1d383|APOTECA-PS,1980,99471dac-02f2-4be3-b6cd-0ca2f0f1d383,APOTECA-PS,2026-07-27T07:34:27.482Z
1981|f7ffa79d-5744-4230-8d57-9eac97412018|Linac-109256,1981,f7ffa79d-5744-4230-8d57-9eac97412018,Linac-109256,2026-07-27T07:34:27.482Z
1982|f7ffa79d-5744-4230-8d57-9eac97412018|Linac-109256,1982,f7ffa79d-5744-4230-8d57-9eac97412018,Linac-109256,2026-07-27T07:34:27.482Z
1984|e574006d-2657-4c2b-9ccf-99c578b6b909|HDR_10806,1984,e574006d-2657-4c2b-9ccf-99c578b6b909,HDR_10806,2026-07-27T07:34:27.482Z
1985|11ac69d8-c778-4cc6-bc66-6cc0da123a97|CLC-2,1985,11ac69d8-c778-4cc6-bc66-6cc0da123a97,CLC-2,2026-07-27T07:34:27.482Z
1986|11ac69d8-c778-4cc6-bc66-6cc0da123a97|CLC-2,1986,11ac69d8-c778-4cc6-bc66-6cc0da123a97,CLC-2,2026-07-27T07:34:27.482Z
1987|f4e55c45-46c5-44aa-92b9-ba60f9969b40|INC-INFINITY01,1987,f4e55c45-46c5-44aa-92b9-ba60f9969b40,INC-INFINITY01,2026-07-27T07:34:27.482Z
1988|e574006d-2657-4c2b-9ccf-99c578b6b909|HDR_10806,1988,e574006d-2657-4c2b-9ccf-99c578b6b909,HDR_10806,2026-07-27T07:34:27.482Z
1989|f7ffa79d-5744-4230-8d57-9eac97412018|Linac-109256,1989,f7ffa79d-5744-4230-8d57-9eac97412018,Linac-109256,2026-07-27T07:34:27.482Z
1990|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,1990,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
1991|f7ffa79d-5744-4230-8d57-9eac97412018|Linac-109256,1991,f7ffa79d-5744-4230-8d57-9eac97412018,Linac-109256,2026-07-27T07:34:27.482Z
1992|f4e55c45-46c5-44aa-92b9-ba60f9969b40|INC-INFINITY01,1992,f4e55c45-46c5-44aa-92b9-ba60f9969b40,INC-INFINITY01,2026-07-27T07:34:27.482Z
1993|e574006d-2657-4c2b-9ccf-99c578b6b909|HDR_10806,1993,e574006d-2657-4c2b-9ccf-99c578b6b909,HDR_10806,2026-07-27T07:34:27.482Z
1994|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,1994,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
1995|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,1995,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
1996|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,1996,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
1999|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,1999,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
2000|dc36d94e-e0b1-470d-9000-bc8566f22d87|Linac-201110,2000,dc36d94e-e0b1-470d-9000-bc8566f22d87,Linac-201110,2026-07-27T07:34:27.482Z
2001|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,2001,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
2002|f7ffa79d-5744-4230-8d57-9eac97412018|Linac-109256,2002,f7ffa79d-5744-4230-8d57-9eac97412018,Linac-109256,2026-07-27T07:34:27.482Z
2003|b0844209-0341-439d-9ae6-7332a0030108|Linac-156187,2003,b0844209-0341-439d-9ae6-7332a0030108,Linac-156187,2026-07-27T07:34:27.482Z
2004|f4e55c45-46c5-44aa-92b9-ba60f9969b40|INC-INFINITY01,2004,f4e55c45-46c5-44aa-92b9-ba60f9969b40,INC-INFINITY01,2026-07-27T07:34:27.482Z
2005|f4e55c45-46c5-44aa-92b9-ba60f9969b40|INC-INFINITY01,2005,f4e55c45-46c5-44aa-92b9-ba60f9969b40,INC-INFINITY01,2026-07-27T07:34:27.482Z
2006|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,2006,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
2007|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,2007,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
2008|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,2008,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
2009|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,2009,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
2010|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,2010,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
2011|3c9f783f-6509-4275-971a-89025836a048|Linac-105157,2011,3c9f783f-6509-4275-971a-89025836a048,Linac-105157,2026-07-27T07:34:27.482Z
2012|f4e55c45-46c5-44aa-92b9-ba60f9969b40|INC-INFINITY01,2012,f4e55c45-46c5-44aa-92b9-ba60f9969b40,INC-INFINITY01,2026-07-27T07:34:27.482Z
2013|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,2013,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
2014|bdb16d7c-da1f-4ecf-bf59-944156e74a19|CLC-1,2014,bdb16d7c-da1f-4ecf-bf59-944156e74a19,CLC-1,2026-07-27T07:34:27.482Z
2017|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,2017,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
2018|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,2018,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
2020|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,2020,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
2021|f7ffa79d-5744-4230-8d57-9eac97412018|Linac-109256,2021,f7ffa79d-5744-4230-8d57-9eac97412018,Linac-109256,2026-07-27T07:34:27.482Z
2022|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,2022,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
2023|3c9f783f-6509-4275-971a-89025836a048|Linac-105157,2023,3c9f783f-6509-4275-971a-89025836a048,Linac-105157,2026-07-27T07:34:27.482Z
2024|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,2024,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
2025|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,2025,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
2026|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,2026,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
