fieldbeat_task_id,linked_zendesk_ticket_id,task_type,priority,state,description,client_key,assigned_to,created_by,created_at,updated_at,start_time,duration_minutes,last_transition_at,finished_data_synced_at,created_in,extracted_at
607,,CORRECTIVA PROGRAMADA,2,FINISHED,juste de isorotacion de la camilla,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,acorbea,TOKEN|eyg:glopez:OPERATOR,2020-03-07T15:52:12.242Z,2020-03-07T16:04:24.606Z,2020-03-07T11:00:40.552Z,120,2020-03-07T16:04:17.423Z,,WEB,2026-08-06T07:59:39.429Z
608,,CORRECTIVA PROGRAMADA,2,FINISHED,Interlock touchguard panel iViewGT,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),jecheverria,TOKEN|eyg:glopez:OPERATOR,2020-03-09T10:52:21.452Z,2020-03-09T11:07:57.240Z,2020-03-07T11:00:00.000Z,120,2020-03-09T11:07:52.358Z,,WEB,2026-08-06T07:59:39.429Z
609,,REQUERIMIENTO DEL CLIENTE,2,FINISHED,Entrega de Clamp Apoteca Chemo - Garantia,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,rcammalleri,rcammalleri,2020-03-09T15:23:46.991Z,2020-03-09T16:03:14.475Z,2020-03-09T15:00:00.000Z,60,2020-03-09T16:02:19.661Z,,APK,2026-08-06T07:59:39.429Z
610,,PREVENTIVA PROGRAMADA,2,FINISHED,Mantención Preventiva,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,scarcamo,TOKEN|eyg:glopez:OPERATOR,2020-03-11T16:38:20.559Z,2020-03-14T20:58:39.454Z,2020-03-14T11:30:00.000Z,240,2020-03-14T20:58:29.473Z,,WEB,2026-08-06T07:59:39.429Z
614,,PREVENTIVA PROGRAMADA,2,ARCHIVED,Mantención Preventiva OIS/TPS,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,,TOKEN|eyg:glopez:OPERATOR,2020-03-11T16:51:26.157Z,2022-01-25T19:56:13.879Z,2020-03-20T19:00:00.000Z,240,2022-01-25T19:56:13.879Z,,WEB,2026-08-06T07:59:39.429Z
615,,PREVENTIVA PROGRAMADA,2,ARCHIVED,Mantención Preventiva Estabilizador,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),,TOKEN|eyg:glopez:OPERATOR,2020-03-11T16:52:51.268Z,2020-06-02T15:37:55.678Z,2020-03-20T19:00:00.000Z,240,2020-06-02T15:37:55.678Z,,WEB,2026-08-06T07:59:39.429Z
611,,PREVENTIVA PROGRAMADA,2,FINISHED,Mantención Preventiva NorAgility,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,rguapache,TOKEN|eyg:glopez:OPERATOR,2020-03-11T16:39:56.194Z,2020-03-13T21:28:47.133Z,2020-03-13T21:00:00.000Z,240,2020-03-13T21:28:38.072Z,,WEB,2026-08-06T07:59:39.429Z
612,,PREVENTIVA PROGRAMADA,2,FINISHED,Mantención Preventiva,FIELD_BEAT_CLIENT|61.607.901-8|SERVICIO DE SALUD DE MAGALLANES,raguila,TOKEN|eyg:glopez:OPERATOR,2020-03-11T16:41:02.371Z,2020-03-16T15:45:07.166Z,2020-03-13T17:00:00.000Z,240,2020-03-16T15:43:59.587Z,,WEB,2026-08-06T07:59:39.429Z
613,,PREVENTIVA PROGRAMADA,2,ARCHIVED,Mantención Preventiva,FIELD_BEAT_CLIENT|96.606.750-0|CLÍNICA ALEMANA DE TEMUCO,,TOKEN|eyg:glopez:OPERATOR,2020-03-11T16:42:07.923Z,2020-07-20T18:15:05.129Z,2020-03-20T17:00:00.000Z,240,2020-07-20T18:15:05.129Z,,WEB,2026-08-06T07:59:39.429Z
616,,CORRECTIVA NO PROGRAMADA,2,FINISHED,Pantalla Mosaiq Sala Control ,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,scarcamo,scarcamo,2020-03-12T18:06:02.391Z,2020-03-12T18:08:49.746Z,2020-03-12T17:05:00.000Z,120,2020-03-12T18:08:42.087Z,,APK,2026-08-06T07:59:39.429Z
617,,CORRECTIVA NO PROGRAMADA,2,FINISHED,tearing,FIELD_BEAT_CLIENT||ACME,scarcamo,scarcamo,2020-03-17T17:55:58.875Z,2020-03-17T18:33:17.489Z,2020-03-17T17:55:00.000Z,120,2020-03-17T18:33:11.930Z,,APK,2026-08-06T07:59:39.429Z
618,,ASISTENCIA REMOTA,2,FINISHED,No parte Linac,FIELD_BEAT_CLIENT|76.105.383-3|TORRE MÉDICA - RANCAGUA,mreyes,TOKEN|eyg:glopez:OPERATOR,2020-03-18T12:18:39.839Z,2020-03-20T16:18:55.609Z,2020-03-18T11:45:32.690Z,0,2020-03-20T16:18:50.083Z,,WEB,2026-08-06T07:59:39.429Z
619,,CORRECTIVA NO PROGRAMADA,2,FINISHED,No se puede habilitar movimientos en Linac,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,acorbea,TOKEN|eyg:glopez:OPERATOR,2020-03-18T16:36:59.164Z,2020-03-18T20:02:31.026Z,2020-03-18T13:00:31.190Z,120,2020-03-18T20:02:22.008Z,,WEB,2026-08-06T07:59:39.429Z
620,,ASISTENCIA REMOTA,3,FINISHED,Asitencia Remota por Linac no llega a estado de Preparatoria,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),jecheverria,jecheverria,2020-03-21T15:01:01.190Z,2020-03-21T15:12:26.322Z,2020-03-21T12:10:00.000Z,35,2020-03-21T15:12:20.404Z,,APK,2026-08-06T07:59:39.429Z
621,,CORRECTIVA PROGRAMADA,2,FINISHED,Verificacion Mensaje Target Check,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,scarcamo,scarcamo,2020-03-21T18:14:32.092Z,2020-03-21T19:02:23.081Z,2020-03-21T13:00:00.000Z,120,2020-03-21T19:02:17.756Z,,APK,2026-08-06T07:59:39.429Z
623,,PREVENTIVA PROGRAMADA,2,FINISHED,Encendido de equipo luego de corte programado de alimentación eléctrica por Falp,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,glopez,TOKEN|eyg:glopez:OPERATOR,2020-03-22T22:59:56.577Z,2020-03-22T23:07:43.216Z,2020-03-22T22:15:17.977Z,240,2020-03-22T23:07:36.773Z,,WEB,2026-08-06T07:59:39.429Z
624,,CORRECTIVA PROGRAMADA,2,FINISHED,Cambio de Fuente de Ir-192 - microSelectron,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),glopez,TOKEN|eyg:glopez:OPERATOR,2020-03-23T10:26:48.851Z,2020-03-25T00:25:24.440Z,2020-03-24T12:00:00.000Z,120,2020-03-25T00:24:27.750Z,,WEB,2026-08-06T07:59:39.429Z
625,,ASISTENCIA REMOTA,2,FINISHED,Apoyo en logística de Apagado y Encendido de Servidores Elekta de Radioterapia,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,rcammalleri,rcammalleri,2020-03-23T17:21:41.229Z,2020-03-23T17:33:32.888Z,2020-03-22T01:00:00.000Z,120,2020-03-23T17:33:25.898Z,,APK,2026-08-06T07:59:39.429Z
626,,CORRECTIVA NO PROGRAMADA,2,FINISHED,Calibración Laser Linac 152280,FIELD_BEAT_CLIENT||SERVICIO DE SALUD DE MAGALLANES,raguila,raguila,2020-03-23T19:28:53.230Z,2020-03-23T19:35:14.446Z,2020-03-23T18:15:00.000Z,120,2020-03-23T19:35:04.556Z,,APK,2026-08-06T07:59:39.429Z
627,,PREVENTIVA PROGRAMADA,2,FINISHED,"Preventivo estabilizador de voltaje, Versa.",FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),mreyes,mreyes,2020-03-24T17:44:31.189Z,2020-03-24T17:57:49.692Z,2020-03-20T21:03:00.000Z,240,2020-03-24T17:57:43.931Z,,APK,2026-08-06T07:59:39.429Z
628,,CORRECTIVA NO PROGRAMADA,2,FINISHED,MLC Bloqueado a la partida,FIELD_BEAT_CLIENT||UC CHRISTUS - CECA,scarcamo,scarcamo,2020-03-26T16:28:08.720Z,2020-03-26T16:34:18.023Z,2020-03-26T10:20:00.000Z,120,2020-03-26T16:34:03.614Z,,APK,2026-08-06T07:59:39.429Z
633,,CORRECTIVA NO PROGRAMADA,2,FINISHED,"Falla UPS de Monaco.
Ticket #993576",FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,rcammalleri,TOKEN|eyg:glopez:OPERATOR,2020-03-31T19:59:47.398Z,2020-03-31T21:34:25.827Z,2020-03-31T19:30:49.260Z,120,2020-03-31T21:34:08.558Z,,WEB,2026-08-06T07:59:39.429Z
634,,CORRECTIVA PROGRAMADA,3,SCHEDULED,Cambio de Transformador de Pulso Linac ,FIELD_BEAT_CLIENT||CLÍNICA SANATORIO ALEMÁN (ONCORAD),,jecheverria,2020-04-01T12:34:45.586Z,2020-04-01T12:34:45.586Z,2020-03-30T18:00:00.000Z,120,2020-04-01T12:34:45.586Z,,APK,2026-08-06T07:59:39.429Z
635,,CORRECTIVA PROGRAMADA,3,FINISHED,Cambio de Transformador de Pulso de Linac,FIELD_BEAT_CLIENT||CLÍNICA SANATORIO ALEMÁN (ONCORAD),jecheverria,jecheverria,2020-04-01T12:37:19.480Z,2020-04-01T12:48:20.721Z,2020-03-30T18:00:00.000Z,120,2020-04-01T12:48:14.159Z,,APK,2026-08-06T07:59:39.429Z
636,,ASISTENCIA REMOTA,2,FINISHED,Interlock DOSE RATE MON,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,rguapache,rguapache,2020-04-03T15:14:11.366Z,2020-04-03T15:19:23.022Z,2020-04-03T12:30:00.000Z,15,2020-04-03T15:19:17.973Z,,APK,2026-08-06T07:59:39.429Z
637,,PREVENTIVA PROGRAMADA,2,FINISHED,Mantenimiento Preventivo Servidores / TPS,FIELD_BEAT_CLIENT||UC CHRISTUS - CECA,scarcamo,scarcamo,2020-04-04T13:47:19.692Z,2020-04-04T19:12:18.012Z,2020-04-04T12:00:00.000Z,240,2020-04-04T19:11:42.952Z,,APK,2026-08-06T07:59:39.429Z
638,,CORRECTIVA PROGRAMADA,2,FINISHED,Cqlibrqción Hexappd,FIELD_BEAT_CLIENT||UC CHRISTUS - CECA,scarcamo,scarcamo,2020-04-04T17:42:43.607Z,2020-04-04T19:06:34.667Z,2020-04-04T17:41:00.000Z,120,2020-04-04T19:05:44.152Z,,APK,2026-08-06T07:59:39.429Z
639,,CORRECTIVA PROGRAMADA,2,FINISHED,Ajuste Cambio de Hora,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,scarcamo,scarcamo,2020-04-05T13:36:00.348Z,2020-04-05T16:01:55.172Z,2020-04-05T13:34:00.000Z,120,2020-04-05T16:01:44.927Z,,APK,2026-08-06T07:59:39.429Z
640,,CORRECTIVA PROGRAMADA,2,FINISHED,Ajuste por Cambio de Hora,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),jecheverria,jecheverria,2020-04-05T21:30:51.610Z,2020-04-05T21:40:18.148Z,2020-04-05T12:30:00.000Z,120,2020-04-05T21:40:13.718Z,,APK,2026-08-06T07:59:39.429Z
641,,CORRECTIVA PROGRAMADA,3,ARCHIVED,"Liac, UPS de consola con falla. ",FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,,mreyes,2020-04-14T20:21:57.167Z,2020-04-14T22:07:53.385Z,2020-03-16T12:30:00.000Z,120,2020-04-14T22:07:53.385Z,,APK,2026-08-06T07:59:39.429Z
643,,CORRECTIVA PROGRAMADA,2,FINISHED,Telèmetro y MLC,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,scarcamo,scarcamo,2020-04-17T21:30:36.434Z,2020-04-18T14:25:37.502Z,2020-04-17T21:29:00.000Z,120,2020-04-18T14:25:31.614Z,,APK,2026-08-06T07:59:39.429Z
644,,PREVENTIVA PROGRAMADA,2,FINISHED,Mantención Preventiva Elekta Axesse,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,acorbea,TOKEN|eyg:glopez:OPERATOR,2020-04-18T16:33:54.069Z,2020-04-18T18:19:36.349Z,2020-04-18T12:00:00.000Z,240,2020-04-18T18:19:09.076Z,,WEB,2026-08-06T07:59:39.429Z
645,,CORRECTIVA PROGRAMADA,2,FINISHED,Cambio de GUN ,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),jecheverria,jecheverria,2020-04-20T13:07:46.495Z,2020-04-20T13:15:30.089Z,2020-04-17T13:30:00.000Z,120,2020-04-20T13:15:25.791Z,,APK,2026-08-06T07:59:39.429Z
646,,ASISTENCIA REMOTA,2,FINISHED,Error al exportar planes de XiO a Mosaiq,FIELD_BEAT_CLIENT||INRAD,rcammalleri,rcammalleri,2020-04-20T17:36:51.582Z,2020-04-20T17:49:25.714Z,2020-04-20T14:00:00.000Z,120,2020-04-20T17:49:17.189Z,,APK,2026-08-06T07:59:39.429Z
647,,ASISTENCIA REMOTA,2,FINISHED,Alarma en motor de puerta del contenedor de residuos Apoteca Chemo,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,rcammalleri,rcammalleri,2020-04-20T21:14:08.773Z,2020-04-20T21:31:54.416Z,2020-04-20T18:00:00.000Z,120,2020-04-20T21:31:46.619Z,,APK,2026-08-06T07:59:39.429Z
648,,CORRECTIVA NO PROGRAMADA,2,FINISHED,Problema MLC Agility,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,rguapache,TOKEN|eyg:glopez:OPERATOR,2020-04-23T15:54:08.011Z,2020-04-23T16:37:15.327Z,2020-04-23T12:00:22.726Z,120,2020-04-23T16:37:08.246Z,,WEB,2026-08-06T07:59:39.429Z
649,,CORRECTIVA PROGRAMADA,2,FINISHED,Alineación de Láseres de Simulador Siemens,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,acorbea,TOKEN|eyg:glopez:OPERATOR,2020-04-23T15:57:32.126Z,2020-04-23T16:41:22.400Z,2020-04-22T18:00:00.000Z,120,2020-04-23T16:41:14.160Z,,WEB,2026-08-06T07:59:39.429Z
650,,CORRECTIVA PROGRAMADA,2,FINISHED,Falla telémetro de Linac,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,acorbea,TOKEN|eyg:glopez:OPERATOR,2020-04-27T20:52:24.437Z,2020-04-29T00:26:39.393Z,2020-04-28T23:30:00.000Z,120,2020-04-29T00:26:29.505Z,,WEB,2026-08-06T07:59:39.429Z
651,,CORRECTIVA PROGRAMADA,2,FINISHED,Cambio de luz de campo de halógeno a Led. ,FIELD_BEAT_CLIENT||RADIO NUCLEAR,acorbea,glopez,2020-05-04T20:16:05.765Z,2020-05-04T21:03:48.783Z,2020-05-04T19:00:00.000Z,120,2020-05-04T21:02:13.655Z,,APK,2026-08-06T07:59:39.429Z
629,,CORRECTIVA NO PROGRAMADA,3,FINISHED,Tablet clutch 265 inhibit,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,acorbea,acorbea,2020-03-31T12:13:08.583Z,2020-03-31T12:33:51.864Z,2020-03-31T12:10:00.000Z,120,2020-03-31T12:33:44.946Z,,APK,2026-08-06T07:59:39.429Z
630,,CORRECTIVA NO PROGRAMADA,2,ARCHIVED,Table clutch 265 inhibit,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,,acorbea,2020-03-31T12:35:59.975Z,2020-07-24T19:12:19.373Z,,120,2020-07-24T19:12:19.373Z,,APK,2026-08-06T07:59:39.429Z
631,,CORRECTIVA NO PROGRAMADA,2,FINISHED,Table Clutch 265 inhibit,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,acorbea,acorbea,2020-03-31T12:36:57.662Z,2020-03-31T12:47:43.771Z,2020-03-31T12:36:00.000Z,120,2020-03-31T12:47:36.058Z,,APK,2026-08-06T07:59:39.429Z
632,,CORRECTIVA NO PROGRAMADA,2,ARCHIVED,"Miércoles 25/03/2020. Asiste ING. Rafael Guapache e ING. Alejandro Corbea. Horas en sitio 9:00 - 17:00
Acciones realizadas:
Se revisa EIM y acciones realizadas día anterior no presentaron avería, se procedió a revisar otras Áreas para encontrar falla. Se encuentra en Área 75, donde fusible FS75J se encuentra abierto y se cambia. Después de movimientos de Gantry y camilla presenta misma situación, por lo que se procede a buscar origen que lo ocaciona.
Origen es producido por tarjeta 45133904214 que contiene un puente de diodos, de los cuales dos presentaron fallo. Se contacta con proveedor local para buscar componente electrónico con características iguales o similares para realizar reemplazo de componentes.
Se vuelven a realizar movimientos de Gantry y camilla, QA diarios y se realizan 5VMAT diferentes donde todas las pruebas salieron satisfactorias.",FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,,acorbea,2020-03-31T12:54:45.094Z,2020-12-11T21:40:37.526Z,2020-03-31T12:54:00.000Z,120,2020-12-11T21:40:37.526Z,,APK,2026-08-06T07:59:39.429Z
642,,CORRECTIVA PROGRAMADA,2,FINISHED,"Liac, UPS de gabinete con fallas",FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,mreyes,TOKEN|eyg:glopez:OPERATOR,2020-04-14T21:12:09.023Z,2020-04-14T22:01:58.908Z,2020-03-16T11:30:00.000Z,120,2020-04-14T22:01:50.795Z,,WEB,2026-08-06T07:59:39.429Z
652,,CORRECTIVA NO PROGRAMADA,2,FINISHED,"Eje Lateral Bloqueado, Al reiniciar gabinete se recuperan movimiento, pero eje lateral se mueve solo.",FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,rguapache,TOKEN|eyg:glopez:OPERATOR,2020-05-07T15:01:55.384Z,2020-05-07T15:11:13.327Z,2020-05-07T14:00:16.334Z,120,2020-05-07T15:10:03.998Z,,WEB,2026-08-06T07:59:39.429Z
653,,CORRECTIVA NO PROGRAMADA,2,FINISHED,Too few reflectors,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,mreyes,TOKEN|eyg:glopez:OPERATOR,2020-05-07T15:13:08.854Z,2020-05-07T15:35:03.053Z,2020-04-22T19:30:00.000Z,120,2020-05-07T15:34:57.510Z,,WEB,2026-08-06T07:59:39.429Z
670,,PREVENTIVA PROGRAMADA,2,FINISHED,Mantenimiento Preventivo Apoteca Chemo 12 Meses,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,rcammalleri,rcammalleri,2020-06-03T17:08:12.543Z,2020-06-03T22:54:37.170Z,2020-05-27T12:30:00.000Z,240,2020-06-03T22:54:29.903Z,,APK,2026-08-06T07:59:39.429Z
671,,PREVENTIVA PROGRAMADA,2,FINISHED,Certificación Anual de Ventilación Apoteca Chemo,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,rcammalleri,rcammalleri,2020-06-03T17:16:06.237Z,2020-06-03T22:57:25.916Z,2020-06-03T12:30:00.000Z,240,2020-06-03T22:57:16.832Z,,APK,2026-08-06T07:59:39.429Z
672,,CORRECTIVA NO PROGRAMADA,2,FINISHED,Equipo No permite Irradiar interlock Thy Grid,FIELD_BEAT_CLIENT||SERVICIO DE SALUD DE MAGALLANES,raguila,raguila,2020-06-04T12:07:31.519Z,2020-06-04T12:27:35.589Z,2020-06-04T12:05:00.000Z,120,2020-06-04T12:27:29.603Z,,APK,2026-08-06T07:59:39.429Z
673,,CORRECTIVA PROGRAMADA,2,FINISHED,Bajada de emergencia de camilla de NorAgility asociado a Ticket #309089,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,rguapache,TOKEN|eyg:glopez:OPERATOR,2020-06-05T19:15:59.865Z,2020-06-05T20:02:21.270Z,2020-06-05T18:00:13.450Z,120,2020-06-05T20:02:15.392Z,,WEB,2026-08-06T07:59:39.429Z
674,,PREVENTIVA PROGRAMADA,2,FINISHED,Mantenimiento Preventivo Bimensual,FIELD_BEAT_CLIENT||UC CHRISTUS - CECA,scarcamo,scarcamo,2020-06-05T20:16:21.785Z,2020-06-05T23:48:52.917Z,2020-06-05T21:00:00.000Z,240,2020-06-05T23:48:40.849Z,,APK,2026-08-06T07:59:39.429Z
675,,CORRECTIVA PROGRAMADA,2,FINISHED,"Ticket #346893 : SF6
Ticket #858486: Laminas pegadas en posiciones extremas",FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,rguapache,TOKEN|eyg:glopez:OPERATOR,2020-06-06T14:24:07.472Z,2020-06-06T14:35:44.649Z,2020-06-06T12:30:29.434Z,120,2020-06-06T14:35:38.568Z,,WEB,2026-08-06T07:59:39.429Z
676,,CORRECTIVA NO PROGRAMADA,2,FINISHED,Interlock Thyr grid,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,glopez,glopez,2020-06-07T21:02:18.243Z,2020-06-07T21:13:15.153Z,2020-06-07T20:00:00.000Z,120,2020-06-07T21:13:06.703Z,,APK,2026-08-06T07:59:39.429Z
677,,CORRECTIVA NO PROGRAMADA,3,FINISHED,Problemas con reflectores. Ticket asociado # 483301. ,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),mreyes,mreyes,2020-06-09T13:25:22.552Z,2020-06-09T20:08:48.514Z,2020-06-08T13:40:00.000Z,120,2020-06-09T20:02:37.037Z,,APK,2026-08-06T07:59:39.429Z
678,,CORRECTIVA NO PROGRAMADA,2,FINISHED,Interlock HT C.B,FIELD_BEAT_CLIENT|76.105.383-3|TORRE MÉDICA - RANCAGUA,rguapache,TOKEN|eyg:glopez:OPERATOR,2020-06-09T16:06:56.213Z,2020-06-09T16:16:08.569Z,2020-06-09T14:00:07.155Z,120,2020-06-09T16:15:52.025Z,,WEB,2026-08-06T07:59:39.429Z
654,,PREVENTIVA PROGRAMADA,2,FINISHED,Mantención Preventiva,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,mreyes,TOKEN|eyg:glopez:OPERATOR,2020-05-07T18:38:13.233Z,2020-05-08T20:16:36.156Z,2020-05-08T12:30:00.000Z,240,2020-05-08T20:16:08.344Z,,WEB,2026-08-06T07:59:39.429Z
655,,PREVENTIVA PROGRAMADA,2,FINISHED,Mantenimiento Preventivo,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,scarcamo,scarcamo,2020-05-16T13:00:09.112Z,2020-05-16T21:24:30.777Z,2020-05-16T12:30:00.000Z,240,2020-05-16T21:24:19.500Z,,APK,2026-08-06T07:59:39.429Z
656,,PREVENTIVA PROGRAMADA,2,FINISHED,Mantenimiento De Servidores/TPS,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,glopez,TOKEN|eyg:glopez:OPERATOR,2020-05-17T18:08:47.934Z,2020-05-17T18:22:41.022Z,2020-05-16T12:30:00.000Z,240,2020-05-17T18:22:30.741Z,,WEB,2026-08-06T07:59:39.429Z
657,,CORRECTIVA PROGRAMADA,2,FINISHED,falla lateral de camilla,FIELD_BEAT_CLIENT||UC CHRISTUS - CECA,rguapache,rguapache,2020-05-17T18:47:18.218Z,2020-05-18T13:29:00.017Z,2020-05-16T12:00:00.000Z,120,2020-05-18T13:28:53.977Z,,APK,2026-08-06T07:59:39.429Z
658,,CORRECTIVA PROGRAMADA,2,FINISHED,Falla de comunicación XVI en CBCT,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),jecheverria,jecheverria,2020-05-18T13:23:05.512Z,2020-05-18T13:34:44.562Z,2020-05-16T21:00:00.000Z,120,2020-05-18T13:34:40.075Z,,APK,2026-08-06T07:59:39.429Z
659,,CORRECTIVA PROGRAMADA,2,FINISHED,Verificación Isocentro Mecánico de Gantry. Ticket asociado #615627.,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),mreyes,mreyes,2020-05-18T13:29:10.366Z,2020-05-18T17:58:27.925Z,2020-05-15T16:00:00.000Z,120,2020-05-18T17:58:14.047Z,,APK,2026-08-06T07:59:39.429Z
660,,CORRECTIVA NO PROGRAMADA,3,FINISHED,table clutch,FIELD_BEAT_CLIENT||UC CHRISTUS - CECA,rguapache,rguapache,2020-05-20T15:59:16.607Z,2020-05-20T16:12:50.304Z,2020-05-19T12:30:00.000Z,120,2020-05-20T16:12:40.028Z,,APK,2026-08-06T07:59:39.429Z
661,,ASISTENCIA REMOTA,2,SCHEDULED,test,FIELD_BEAT_CLIENT||ACME,,TOKEN|eyg:scarcamo:OPERATOR,2020-05-20T20:31:19.737Z,2020-05-20T20:32:40.333Z,2020-05-20T20:40:50.467Z,,2020-05-20T20:32:40.333Z,,WEB,2026-08-06T07:59:39.429Z
662,,CORRECTIVA PROGRAMADA,2,FINISHED,Corrección offset isocentro mesa precise. Ticket asociado #607079.,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),mreyes,mreyes,2020-05-21T01:39:02.933Z,2020-05-28T14:25:21.861Z,2020-05-21T12:30:00.000Z,120,2020-05-28T14:24:48.010Z,,APK,2026-08-06T07:59:39.429Z
663,,CORRECTIVA PROGRAMADA,3,FINISHED,Compact no irradia. Ticket asociado #530008.,FIELD_BEAT_CLIENT||CLÍNICA ALEMANA DE TEMUCO,mreyes,mreyes,2020-05-26T14:32:50.700Z,2020-05-27T22:48:22.099Z,2020-05-26T12:31:00.000Z,120,2020-05-27T22:48:15.823Z,,APK,2026-08-06T07:59:39.429Z
664,,CORRECTIVA NO PROGRAMADA,2,FINISHED,No hay visión de pantalla de XVI ,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,glopez,glopez,2020-05-27T14:30:13.728Z,2020-05-27T14:44:22.443Z,2020-05-27T12:30:00.000Z,120,2020-05-27T14:44:14.436Z,,APK,2026-08-06T07:59:39.429Z
665,,CORRECTIVA PROGRAMADA,2,FINISHED,Calibración exactitud láminas del MLC,FIELD_BEAT_CLIENT||SERVICIO DE SALUD DE MAGALLANES,raguila,raguila,2020-05-29T15:11:17.747Z,2020-06-04T18:58:42.227Z,2020-05-29T17:30:00.000Z,120,2020-06-04T18:58:37.086Z,,APK,2026-08-06T07:59:39.429Z
666,,CORRECTIVA NO PROGRAMADA,2,FINISHED,Hexapod fuera de tolerancia,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,rguapache,TOKEN|eyg:glopez:OPERATOR,2020-06-01T13:25:02.318Z,2020-06-01T18:38:40.893Z,2020-06-01T13:00:25.214Z,120,2020-06-01T18:38:35.050Z,,WEB,2026-08-06T07:59:39.429Z
667,,CORRECTIVA PROGRAMADA,2,FINISHED,IviewC no se puede desplegar. Ticket asociado  # 271820.,FIELD_BEAT_CLIENT||CLÍNICA SANATORIO ALEMÁN (ONCORAD),mreyes,mreyes,2020-06-01T16:11:03.287Z,2020-06-02T13:46:31.491Z,2020-04-16T15:43:00.000Z,120,2020-06-02T13:46:24.607Z,,APK,2026-08-06T07:59:39.429Z
668,,CORRECTIVA NO PROGRAMADA,3,FINISHED,Linac no irradia. Ticket asociado # 424052. ,FIELD_BEAT_CLIENT||CLÍNICA SANATORIO ALEMÁN (ONCORAD),mreyes,mreyes,2020-06-02T14:00:14.774Z,2020-06-03T14:17:58.907Z,2020-04-14T01:03:00.000Z,120,2020-06-03T14:17:50.131Z,,APK,2026-08-06T07:59:39.429Z
